"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Johnson County","KY",,1326,895,-0.00111607142857143,-0.00444938820912125,0.0101580135440181,3629
2019-04-30,"Teller County","CO","Colorado Springs",1327,1658,0.00120772946859903,0.00606796116504854,0.0453972257250946,11735
2019-04-30,"Meeker County","MN",,1328,1242,-0.00321027287319422,-0.0056044835868695,0.0188679245283019,9209
2019-04-30,"Aransas County","TX","Corpus Christi",1329,1489,0.00134498991257566,0.00540175557056043,0.00201884253028264,12762
2019-04-30,"Elbert County","CO","Denver-Aurora-Lakewood",1330,2610,0.000383288616328095,0.0124127230411171,-0.00911161731207289,7335
2019-04-30,"Plaquemines Parish","LA","New Orleans-Metairie",1331,1475,-0.00472334682860999,-0.0094022834116857,-0.00539447066756575,5126
2019-04-30,"Logan County","CO","Sterling",1332,1254,-0.0248833592534992,-0.0550113036925396,-0.0427480916030534,5626
2019-04-30,"Jo Daviess County","IL",,1333,1229,-0.00243506493506494,-0.00807102502017756,0.00572831423895254,10001
2019-04-30,"Payette County","ID","Ontario",1334,1172,0.00514579759862779,0.0129645635263613,0.0371681415929204,7107
2019-04-30,"Barnwell County","SC",,1335,950,-0.00210084033613445,0.00210970464135021,0.0451045104510451,5971
2019-04-30,"Wyandot County","OH",,1336,888,0.00566251415628539,0.0125427594070696,0.0254041570438799,4056
2019-04-30,"Emanuel County","GA",,1337,933,0.0032258064516129,0.0130293159609121,0.0355160932297447,4356
2019-04-30,"Hopewell City","VA","Richmond",1338,959,0.00629590766002099,0.0116033755274262,0.0334051724137931,8794
2019-04-30,"Fairfax City","VA","Washington-Arlington-Alexandria",1339,2499,0.00200481154771451,0.00442122186495177,0.0241803278688525,7732
2019-04-30,"Gray County","TX","Pampa",1340,988,0,-0.00503524672708963,-0.0198412698412698,6170
2019-04-30,"Yankton County","SD","Yankton",1341,1187,-0.00835421888053467,-0.0100083402835696,-0.00502933780385583,6111
2019-04-30,"Jerome County","ID","Twin Falls",1342,1045,0.00287907869481766,0.0165369649805447,0.0408366533864542,7615
2019-04-30,"Curry County","OR","Brookings",1343,1529,-0.00130633572828217,-0.00260926288323549,0.0241125251172137,8336
2019-04-30,"Hood River County","OR","Hood River",1344,1839,-0.000543478260869565,0.00108873162765378,0.035472972972973,7304
2019-04-30,"Dawson County","GA","Atlanta-Sandy Springs-Roswell",1345,1457,-0.00137080191912269,-0.00205479452054795,0.0429491768074445,9833
2019-04-30,"Gage County","NE","Beatrice",1346,1063,-0.00561272217025257,-0.00281425891181989,-0.0184672206832872,6497
2019-04-30,"Grant Parish","LA","Alexandria",1347,1055,-0.0176908752327747,-0.0382862351868733,-0.0356489945155393,4280
2019-04-30,"Rockbridge County","VA",,1348,1270,0,0.00236779794790845,0.0200803212851406,7671
2019-04-30,"Yell County","AR","Russellville",1349,810,0.00247524752475248,0.00496277915632754,0.0240202275600506,5752
2019-04-30,"Beckham County","OK","Elk City",1350,850,0.00117785630153121,0.00117785630153121,0.00830367734282325,6658
2019-04-30,"Northampton County","NC","Roanoke Rapids",1351,876,0.00458715596330275,0.0138888888888889,0.0656934306569343,5044
2019-04-30,"Franklin County","GA",,1352,1131,0.0044404973357016,0.0152603231597846,0.0679886685552408,5802
2019-04-30,"Meriwether County","GA","Atlanta-Sandy Springs-Roswell",1353,1020,0.00492610837438424,0.012909632571996,0.0440122824974411,7609
2019-04-30,"Moore County","TX","Dumas",1354,1040,0.010689990281827,0.01364522417154,0.00192678227360308,5407
2019-04-30,"Dodge County","GA",,1355,971,0.005175983436853,0.0135699373695198,0.0307855626326964,3623
2019-04-30,"Tyler County","TX",,1356,1195,0,-0.00416666666666667,0.0135708227311281,2647
2019-04-30,"Jefferson County","OR",,1357,1396,-0.0106307583274274,-0.0230930720783765,0.0219619326500732,3949
2019-04-30,"Goochland County","VA","Richmond",1358,1707,0.00234879624192601,0.00707964601769911,0.0358009708737864,8650
2019-04-30,"Washington County","IA","Iowa City",1359,1089,-0.00638686131386861,-0.00547945205479452,0.0254237288135593,5920
2019-04-30,"Worth County","GA","Albany",1360,960,0.00523560209424084,0.0169491525423729,0.0631229235880399,3619
2019-04-30,"Asotin County","WA","Lewiston",1361,1399,-0.000714285714285714,0,0.0101083032490975,7871
2019-04-30,"Pottawatomie County","KS","Manhattan",1362,1183,-0.0033698399326032,-0.0100418410041841,-0.0158069883527454,6650
2019-04-30,"Cherokee County","KS",,1363,711,0.0113798008534851,0.0200860832137733,0.0304347826086957,6672
2019-04-30,"Vilas County","WI",,1364,1150,0.00436681222707424,0.0213143872113677,0.0931558935361217,10156
2019-04-30,"Anderson County","KY","Frankfort",1365,1071,0.00187090739008419,0.0142045454545455,0.0469208211143695,8779
2019-04-30,"Colusa County","CA",,1366,1644,0.0148148148148148,0.0431472081218274,0.10261569416499,5275
2019-04-30,"Carbon County","UT","Price",1367,1117,-0.00356824264049955,0.0117753623188406,0.136317395727365,7239
2019-04-30,"Nobles County","MN","Worthington",1368,1073,-0.00648148148148148,-0.0137867647058824,0.0740740740740741,5621
2019-04-30,"Blaine County","ID","Hailey",1369,1553,0.00582901554404145,0.0130463144161774,0.00909681611435997,11532
2019-04-30,"Greene County","NC",,1370,911,0.0022002200220022,0.008859357696567,0.0630105017502917,3838
2019-04-30,"Union County","GA",,1371,1341,0,0.00299177262528048,0.0347222222222222,14077
2019-04-30,"Mercer County","KY",,1372,1006,0,0.00801603206412826,0.0702127659574468,6107
2019-04-30,"Conway County","AR",,1373,845,0.00475624256837099,0.00715137067938021,0.0432098765432099,5297
2019-04-30,"Putnam County","GA",,1374,1300,-0.000768639508070715,0,0.015625,8530
2019-04-30,"Hampton County","SC",,1375,1165,0.01040763226366,0.0364768683274021,0.00778546712802768,2843
2019-04-30,"Dakota County","NE","Sioux City",1376,1150,0.00174216027874564,0.002615518744551,0.0286225402504472,3996
2019-04-30,"Waynesboro City","VA","Staunton-Waynesboro",1377,1175,-0.000850340136054422,0.00170502983802217,0.0325131810193322,8216
2019-04-30,"Crook County","OR","Prineville",1378,1456,-0.00273972602739726,-0.000686341798215511,0.037776193870278,7355
2019-04-30,"Warren County","NC",,1379,1120,0.00538599640933573,0.0154125113327289,0.0842207163601162,2897
2019-04-30,"Buchanan County","IA",,1380,938,0.00428265524625268,0.00320855614973262,-0.00106496272630458,7215
2019-04-30,"Butler County","AL",,1381,909,-0.00328947368421053,-0.00655737704918033,0.01,4385
2019-04-30,"Pacific County","WA",,1382,1313,0.00076219512195122,0.00459066564651875,0.00535987748851455,5005
2019-04-30,"Colorado County","TX",,1383,1375,-0.00434467776973208,-0.0100791936645068,0.00585223116313094,4257
2019-04-30,"Carroll County","IA","Carroll",1384,1006,0.00099502487562189,-0.00198412698412698,-0.0146914789422135,6459
2019-04-30,"Sevier County","UT",,1385,1177,0.00512382578992314,0.0137812230835487,0.0452930728241563,4451
2019-04-30,"Madison County","NC","Asheville",1386,1224,0.000817661488143908,0.000817661488143908,0.0140845070422535,6149
2019-04-30,"Polk County","AR",,1387,856,0.00351699882766706,0.00705882352941176,0.00943396226415094,5864
2019-04-30,"Jones County","IA","Cedar Rapids",1388,1056,0.00380228136882129,0.00763358778625954,0.00763358778625954,6905
2019-04-30,"Kewaunee County","WI","Green Bay",1389,959,0.00841219768664564,0.0322927879440258,0.0596685082872928,8919
2019-04-30,"Polk County","NC",,1390,1287,0.00233644859813084,0.0102040816326531,0.00783085356303837,6132
2019-04-30,"Lincoln County","NM","Ruidoso",1391,1179,0,-0.00169348010160881,-0.0158597662771285,5747
2019-04-30,"La Paz County","AZ",,1392,1198,0.0033500837520938,0.0152542372881356,0.0555066079295154,4606
2019-04-30,"Klickitat County","WA",,1393,1483,-0.00201884253028264,-0.00603217158176944,0.0392431674842327,7927
2019-04-30,"Washington County","NE","Omaha-Council Bluffs",1394,1293,0.000773993808049536,0.00232558139534884,0.017309205350118,7892
2019-04-30,"Jones County","TX","Abilene",1395,1023,0.00491159135559921,0.0019588638589618,0.017910447761194,4369
2019-04-30,"Kent County","MD",,1396,1485,-0.00268636668905306,-0.0046916890080429,0.00405679513184584,12681
2019-04-30,"Elbert County","GA",,1397,1073,0.0103578154425612,0.0258126195028681,0.0882352941176471,5336
2019-04-30,"De Witt County","TX",,1398,1232,-0.00323624595469256,-0.00404203718674212,0.0301003344481605,4773
2019-04-30,"Dodge County","MN","Rochester",1399,1388,0,0.0131386861313869,0.0734725444702243,8397
2019-04-30,"Woodward County","OK","Woodward",1400,917,0.00438116100766703,0.0110253583241455,-0.024468085106383,6937
2019-04-30,"Breckinridge County","KY",,1401,905,0.00443951165371809,0.0100446428571429,0.0523255813953488,4164
2019-04-30,"Plumas County","CA",,1402,1611,0.0081351689612015,0.0254614894971356,0.0697211155378486,11333
2019-04-30,"Bourbon County","KY","Lexington-Fayette",1403,1022,0.00294406280667321,-0.001953125,-0.0135135135135135,4939
2019-04-30,"Douglas County","IL",,1404,1191,0.00761421319796954,0.00846740050804403,-0.0050125313283208,2060
2019-04-30,"Gonzales County","TX",,1405,1250,-0.000799360511590727,0.0016025641025641,0.0262725779967159,3884
2019-04-30,"Dickinson County","KS",,1406,840,0,0.00119189511323004,-0.00237529691211401,6548
2019-04-30,"Montague County","TX",,1407,1164,0.00172117039586919,0.00431406384814495,0.0237467018469657,4078
2019-04-30,"Lincoln County","MT",,1408,1090,0.0130111524163569,0.0215557638238051,0.119096509240246,2932
2019-04-30,"Lampasas County","TX","Killeen-Temple",1409,1264,-0.00628930817610063,-0.00940438871473354,0.0160771704180064,7762
2019-04-30,"Davison County","SD","Mitchell",1410,1024,-0.0115830115830116,-0.0321361058601134,-0.0656934306569343,6200
2019-04-30,"Perry County","IN",,1411,870,0.00811123986095017,0.0116279069767442,0.0128055878928987,5991
2019-04-30,"Llano County","TX",,1412,1454,-0.00342700479780672,-0.00886162235855487,0.00275862068965517,6441
2019-04-30,"Berrien County","GA",,1413,1006,0.00399201596806387,0.00902708124373119,0.0202839756592292,4220
2019-04-30,"Madison County","FL",,1414,1065,0.00852272727272727,0.0171919770773639,0.0757575757575758,3485
2019-04-30,"Lee County","SC",,1415,949,-0.00210304942166141,-0.00524109014675052,0.0215285252960172,3409
2019-04-30,"Jefferson County","KS","Topeka",1416,1010,0.00597609561752988,0.00899100899100899,0.0140562248995984,5496
2019-04-30,"Green Lake County","WI",,1417,994,-0.00100502512562814,0.00404040404040404,0.0122199592668024,6693
2019-04-30,"Houston County","MN","La Crosse-Onalaska",1418,1253,0.00642570281124498,0.0153970826580227,0.00400641025641026,6094
2019-04-30,"Perry County","MO",,1419,873,0.00576036866359447,0.0069204152249135,0.0234466588511137,7673
2019-04-30,"Poweshiek County","IA",,1420,1029,0.00292397660818713,0.00390243902439024,0.0269461077844311,6161
2019-04-30,"Wright County","MO",,1421,804,0.00249376558603491,-0.00248138957816377,0.0138713745271122,3813
2019-04-30,"Haywood County","TN","Brownsville",1422,841,0.00119047619047619,0.00238379022646007,0.0473225404732254,8659
2019-04-30,"Adams County","WA","Othello",1423,1267,0.00875796178343949,0.0127897681854516,0.0176706827309237,3356
2019-04-30,"Duchesne County","UT",,1424,1114,-0.00624442462087422,0.00723327305605787,0.128672745694022,3237
2019-04-30,"Eastland County","TX",,1425,1063,0.00188501413760603,0.000941619585687382,0.0370731707317073,3811
2019-04-30,"Southampton County","VA",,1426,1224,0.00657894736842105,0.0174563591022444,0.0346576500422654,5454
2019-04-30,"Inyo County","CA",,1427,1780,0.012514220705347,0.0312862108922364,0.0532544378698225,4805
2019-04-30,"Humphreys County","TN",,1428,982,-0.00101729399796541,-0.00101729399796541,0.0457933972310969,6991
2019-04-30,"Patrick County","VA",,1429,1016,-0.00294406280667321,-0.00392156862745098,0.014985014985015,5992
2019-04-30,"New Kent County","VA","Richmond",1430,1515,0.0053085600530856,0.0106737825216811,0.0250338294993234,7287
2019-04-30,"Greene County","VA","Charlottesville",1431,1449,0.00555170020818876,0.0197044334975369,0.0709534368070953,6203
2019-04-30,"Banks County","GA",,1432,1238,0.00650406504065041,0.0139230139230139,0.0563139931740614,4284
2019-04-30,"Schuyler County","NY",,1433,1415,0.00711743772241993,0.00855310049893086,0.014336917562724,5159
2019-04-30,"Lamar County","GA","Atlanta-Sandy Springs-Roswell",1434,1075,0.00279850746268657,0.0179924242424242,0.078234704112337,8228
2019-04-30,"Unicoi County","TN","Johnson City",1435,920,-0.00325027085590466,-0.0139335476956056,0.0244988864142539,9759
2019-04-30,"Montour County","PA","Bloomsburg-Berwick",1436,1197,-0.0025,-0.00992555831265509,-0.00166805671392827,4981
2019-04-30,"Mariposa County","CA",,1437,1610,0.00562148657089319,0.0144927536231884,0.0440985732814527,9400
2019-04-30,"Bosque County","TX",,1438,1163,0,0.00345125107851596,0.0228671943711522,3694
2019-04-30,"Lincoln County","WY",,1439,1054,-0.00189393939393939,0,0.014436958614052,2060
2019-04-30,"Los Alamos County","NM","Los Alamos",1440,1451,0.00693962526023595,0.00974251913709116,0.000689655172413793,7790
2019-04-30,"Pike County","GA","Atlanta-Sandy Springs-Roswell",1441,1292,0.0078003120124805,0.0286624203821656,0.0529747351263244,6024
2019-04-30,"Morgan County","GA","Atlanta-Sandy Springs-Roswell",1442,1422,0.000703729767769177,0.00211416490486258,0.0157142857142857,6194
2019-04-30,"Falls County","TX","Waco",1443,1149,-0.00519480519480519,-0.0111876075731497,0.0177147918511957,2634
2019-04-30,"Socorro County","NM",,1444,1017,-0.0087719298245614,-0.0039177277179236,0.0819148936170213,1367
2019-04-30,"Bristol City","VA","Kingsport-Bristol-Bristol",1445,961,0,0.00104166666666667,-0.00103950103950104,5682
2019-04-30,"Yancey County","NC",,1446,1178,0.0025531914893617,0.0102915951972556,0.0342405618964004,4727
2019-04-30,"Avery County","NC",,1447,1167,0.00343938091143594,0.0121422376409367,0.0438282647584973,4192
2019-04-30,"Stone County","MS",,1448,1048,-0.00945179584120983,-0.0223880597014925,0.0164888457807953,4602
2019-04-30,"Warren County","IL",,1449,895,-0.00776053215077605,-0.018640350877193,-0.0355603448275862,6867
2019-04-30,"Benzie County","MI","Traverse City",1450,1205,-0.00165700082850041,-0.00904605263157895,0.00836820083682008,8234
2019-04-30,"Potter County","PA",,1451,983,-0.00405268490374873,-0.00606673407482305,0.0186528497409326,4410
2019-04-30,"Westmoreland County","VA",,1452,1286,-0.00618238021638331,-0.0122887864823349,-0.00310077519379845,6158
2019-04-30,"Brunswick County","VA",,1453,1137,-0.0147313691507799,-0.0181347150259067,0.0252479711451758,4042
2019-04-30,"Colonial Heights City","VA","Richmond",1454,1231,0.00489795918367347,0.014003294892916,0.0275459098497496,5742
2019-04-30,"Beadle County","SD","Huron",1455,939,-0.00318471337579618,-0.00739957716701903,-0.0339506172839506,5828
2019-04-30,"Rush County","IN",,1456,887,0.010250569476082,0.0183696900114811,0.00225988700564972,5978
2019-04-30,"Simpson County","KY",,1457,968,-0.00103199174406605,0.0072840790842872,0.0352941176470588,5225
2019-04-30,"Henry County","AL","Dothan",1458,969,-0.00308641975308642,-0.00615384615384615,0.0221518987341772,4277
2019-04-30,"Van Buren County","AR",,1459,807,0.00623441396508728,0.0112781954887218,0.0202275600505689,6188
2019-04-30,"Giles County","VA","Blacksburg-Christiansburg-Radford",1460,1057,0.000946969696969697,0.000946969696969697,0.0580580580580581,6130
2019-04-30,"Sharp County","AR",,1461,773,0.00651041666666667,0.0184453227931489,0.0306666666666667,5744
2019-04-30,"Frio County","TX",,1462,1162,-0.000859845227858985,-0.000859845227858985,0.0365744870651204,3012
2019-04-30,"Cook County","GA",,1463,959,0.00418848167539267,0.0137420718816068,0.0667408231368187,3645
2019-04-30,"Burleson County","TX","College Station-Bryan",1464,1239,-0.00321802091713596,-0.00721153846153846,0.0282157676348548,3432
2019-04-30,"Kalkaska County","MI","Traverse City",1465,899,0.00111358574610245,-0.00221975582685905,0.0123873873873874,15486
2019-04-30,"Buckingham County","VA","Charlottesville",1466,1191,-0.00334728033472803,-0.00584307178631052,0.0293863439930856,5395
2019-04-30,"Hughes County","SD","Pierre",1467,1219,-0.00163800163800164,0,-0.0129554655870445,4501
2019-04-30,"Gilchrist County","FL","Gainesville",1468,1273,0.00791765637371338,0.0184,0.0316045380875203,2815
2019-04-30,"Jefferson County","GA",,1469,989,-0.00101010101010101,-0.00201816347124117,0.0154004106776181,3251
2019-04-30,"Atchison County","KS","Atchison",1470,846,0.00355871886120996,-0.00470588235294118,0.0119617224880383,6497
2019-04-30,"Scurry County","TX","Snyder",1471,995,0.00403632694248234,0.00606673407482305,0.00100603621730382,4812
2019-04-30,"Garrard County","KY",,1472,953,-0.00209424083769634,-0.0010482180293501,0.0192513368983957,5114
2019-04-30,"Jefferson County","IA","Fairfield",1473,942,-0.00317460317460317,-0.0207900207900208,-0.0494450050454087,4186
2019-04-30,"Leon County","TX",,1474,1271,-0.00469851213782302,-0.0108949416342412,0.0283171521035599,1920
2019-04-30,"Dallas County","MO","Springfield",1475,794,0.00379266750948167,0.00506329113924051,0.0101781170483461,4727
2019-04-30,"Seward County","NE","Lincoln",1476,1201,0.00166805671392827,-0.000831946755407654,-0.0203915171288744,5619
2019-04-30,"Piatt County","IL","Champaign-Urbana",1477,1167,-0.00256410256410256,-0.00596252129471891,-0.0110169491525424,6404
2019-04-30,"Gem County","ID","Boise City",1478,1191,0.00252525252525253,0.00506329113924051,0.0329575021682567,5550
2019-04-30,"Marion County","AR",,1479,914,-0.00218340611353712,-0.00867678958785249,0.0066079295154185,8213
2019-04-30,"Dade County","GA","Chattanooga",1480,1061,-0.000941619585687382,0.00188857412653447,0.045320197044335,6723
2019-04-30,"Robertson County","TX","College Station-Bryan",1481,1152,-0.0025974025974026,-0.00603968938740293,0.0176678445229682,3467
2019-04-30,"Lee County","TX",,1482,1307,0,0.000765696784073507,0.0187061574434918,3133
2019-04-30,"Humboldt County","NV","Winnemucca",1483,1371,0.00883002207505519,0.0185735512630015,0.0855106888361045,2498
2019-04-30,"Neosho County","KS",,1484,714,0.0113314447592068,0.0214592274678112,0.0273381294964029,5458
2019-04-30,"Mercer County","IL","Davenport-Moline-Rock Island",1485,1056,-0.0075187969924812,-0.0185873605947955,-0.00845070422535211,5189
2019-04-30,"Radford City","VA","Blacksburg-Christiansburg-Radford",1486,1173,-0.00508905852417303,-0.0117944397641112,0.0235602094240838,3232
2019-04-30,"Lewis County","WV",,1487,879,-0.00113636363636364,-0.00790067720090293,0.0268691588785047,7458
2019-04-30,"Richland County","ND","Wahpeton",1488,957,-0.0284263959390863,-0.0699708454810496,-0.0244648318042813,4100
2019-04-30,"Osage County","KS","Topeka",1489,833,0.00603864734299517,0.0121506682867558,0.0271270036991369,5673
2019-04-30,"Rabun County","GA",,1490,1264,0.00556881463802705,0.00958466453674121,0.0309951060358891,6694
2019-04-30,"Jackson Parish","LA",,1491,1029,-0.0190657769304099,-0.0401119402985075,-0.0436802973977695,3358
2019-04-30,"Brooks County","GA","Valdosta",1492,1007,0.00499001996007984,0.0130784708249497,0.0588853838065194,4488
2019-04-30,"Kanabec County","MN",,1493,1341,0.00675675675675676,0.0189969604863222,0.0411490683229814,6020
2019-04-30,"Vermillion County","IN","Terre Haute",1494,753,0.004,0.00803212851405622,0.0175675675675676,6530
2019-04-30,"Park County","CO","Denver-Aurora-Lakewood",1495,1676,-0.00297441998810232,0,0.0263319044703001,14099
2019-04-30,"Hill County","MT",,1496,1089,-0.00274725274725275,-0.01,0.0441035474592522,3696
2019-04-30,"Redwood County","MN",,1497,1091,-0.0135623869801085,-0.0267618198037467,0.0530888030888031,5261
2019-04-30,"Greene County","GA",,1498,1453,-0.00411240575736806,-0.00615595075239398,0.0118384401114206,6360
2019-04-30,"Tipton County","IN",,1499,993,0.00709939148073022,0.0174180327868852,0.00812182741116751,4808
2019-04-30,"King William County","VA","Richmond",1500,1307,0.00538461538461538,0.00848765432098765,0.0108275328692962,6501
2019-04-30,"Arenac County","MI",,1501,870,-0.00229357798165138,-0.00343642611683849,0.0357142857142857,11300
2019-04-30,"Carbon County","WY",,1502,982,-0.00203252032520325,-0.00101729399796541,0.0402542372881356,4153
2019-04-30,"Harrison County","OH",,1503,837,0.00359712230215827,0.00600961538461539,-0.00475624256837099,3093
2019-04-30,"Gulf County","FL","Panama City",1504,1383,0.00508720930232558,0.0184094256259205,0.0549199084668192,6837
2019-04-30,"Lawrence County","KY",,1505,932,-0.00639658848614072,-0.0220356768100735,-0.0230607966457023,2580
2019-04-30,"Nottoway County","VA",,1506,1174,-0.00760777683854607,-0.00508474576271186,0.0298245614035088,4157
2019-04-30,"Marshall County","OK",,1507,861,0.0034965034965035,0.0105633802816901,0.0141342756183746,7552
2019-04-30,"San Juan County","WA",,1508,1882,0.00587920897915553,0.0134625740441572,0.0278536318951393,8157
2019-04-30,"Otoe County","NE",,1509,1176,-0.00169779286926995,-0.00843170320404722,0.0261780104712042,4679
2019-04-30,"Renville County","MN",,1510,1161,-0.0085397096498719,-0.0127551020408163,0.0544959128065395,4073
2019-04-30,"Madison County","IA","Des Moines-West Des Moines",1511,1195,-0.00250417362270451,-0.00829875518672199,0,5414
2019-04-30,"Park County","MT",,1512,1216,0.00412881915772089,0.00829187396351575,0.0455717970765262,4917
2019-04-30,"West Feliciana Parish","LA","Baton Rouge",1513,1352,0.00074019245003701,0.00520446096654275,0.04,1536
2019-04-30,"Moniteau County","MO","Jefferson City",1514,907,-0.00110132158590308,-0.0087431693989071,-0.00439077936333699,4773
2019-04-30,"Mitchell County","NC",,1515,1148,0.000871839581517001,0.0034965034965035,0.0493601462522852,4412
2019-04-30,"Union County","FL",,1516,1231,0.00654129190515127,0.0148392415498763,0.0275459098497496,1476
2019-04-30,"Pecos County","TX",,1517,1120,0.0108303249097473,0.0191082802547771,0.0275229357798165,3774
2019-04-30,"Las Animas County","CO",,1518,1233,0.00653061224489796,0.0164880461665293,0.0249376558603491,3864
2019-04-30,"Gooding County","ID",,1519,978,0.00928792569659443,0.0305584826132771,0.0665212649945474,2686
2019-04-30,"Carroll County","IL",,1520,1137,0.000880281690140845,0.0070859167404783,0.0911708253358925,7195
2019-04-30,"Gunnison County","CO",,1521,1676,-0.00356718192627824,-0.00297441998810232,0.0244498777506112,12880
2019-04-30,"Floyd County","VA","Blacksburg-Christiansburg-Radford",1522,1151,-0.0103181427343078,-0.0170794192997438,0.0416289592760181,5575
2019-04-30,"Brown County","IN","Indianapolis-Carmel-Anderson",1523,1211,0.00248344370860927,0.00581395348837209,0.0167926112510495,8398
2019-04-30,"Sibley County","MN","Minneapolis-St. Paul-Bloomington",1524,1256,-0.00396510705789056,-0.00789889415481832,0.0178282009724473,3414
2019-04-30,"Nolan County","TX","Sweetwater",1525,985,0.00407747196738022,-0.00202634245187437,0.0144181256436663,5346
2019-04-30,"Mills County","IA","Omaha-Council Bluffs",1526,1148,-0.00606060606060606,-0.00519930675909879,0.0222617987533393,5506
2019-04-30,"Morgan County","OH",,1527,882,0.00455580865603645,0.0103092783505155,0.0161290322580645,2338
2019-04-30,"Nelson County","VA","Charlottesville",1528,1367,0,0.00736919675755343,0.0435114503816794,9617
2019-04-30,"Appomattox County","VA","Lynchburg",1529,1170,-0.00510204081632653,-0.00594732370433305,0.0299295774647887,3480
2019-04-30,"Oglethorpe County","GA","Athens-Clarke County",1530,1207,0.00415973377703827,0.0142857142857143,0.0532286212914485,4044
2019-04-30,"Moultrie County","IL",,1531,1061,0.00568720379146919,0.00568720379146919,-0.00748362956033676,5350
2019-04-30,"Grand County","CO",,1532,1790,0.00618324901630129,0.0176236498010233,0.0504694835680751,7084
2019-04-30,"Karnes County","TX",,1533,1111,0.0018034265103697,0.00542986425339366,0.0560836501901141,2673
2019-04-30,"Chowan County","NC",,1534,1141,-0.000875656742556918,0.00263620386643234,0.0487132352941176,4615
2019-04-30,"Andrews County","TX","Andrews",1535,1263,0.00637450199203187,0.0120192307692308,-0.01328125,3766
2019-04-30,"Jefferson County","FL","Tallahassee",1536,1222,0.00991735537190083,0.0217391304347826,0.053448275862069,3056
2019-04-30,"Macon County","GA",,1537,941,0.00319829424307036,0.00965665236051502,0.019501625135428,1908
2019-04-30,"Washington County","IL",,1538,1026,-0.00194552529182879,-0.0106075216972035,-0.0329877474081056,4298
2019-04-30,"Noble County","OH",,1539,1195,-0.0204918032786885,-0.026079869600652,0.0500878734622144,2702
2019-04-30,"Monroe County","OH",,1540,905,0.00891861761426979,0.0168539325842697,0.048667439165701,4437
2019-04-30,"Screven County","GA",,1541,1021,0.00690335305719921,0.0169322709163347,0.032355915065723,2979
2019-04-30,"Trinity County","TX","Huntsville",1542,1198,0.00251046025104603,0.00251046025104603,0.0354364736387208,2855
2019-04-30,"Faribault County","MN",,1543,1067,0.00755429650613787,0.0181297709923664,0.0230105465004794,5449
2019-04-30,"Long County","GA","Hinesville",1544,1130,-0.00528169014084507,-0.00440528634361234,-0.0423728813559322,3340
2019-04-30,"Union County","SD","Sioux City",1545,1268,-0.0109204368174727,-0.0208494208494209,0.0682392586352148,2844
2019-04-30,"Trigg County","KY","Clarksville",1546,894,-0.0110619469026549,-0.0154185022026432,-0.0282608695652174,3931
2019-04-30,"McIntosh County","GA","Brunswick",1547,1200,0.000834028356964137,0.000834028356964137,0.0212765957446809,3193
2019-04-30,"Allamakee County","IA",,1548,1014,-0.00392927308447937,-0.00879765395894428,0.0442842430484037,5750
2019-04-30,"Manassas Park City","VA","Washington-Arlington-Alexandria",1549,1711,0.00528789659224442,0.0148279952550415,0.0407542579075426,4772
2019-04-30,"Newton County","IN","Chicago-Naperville-Elgin",1550,981,0.00512295081967213,0.0102986611740474,-0.0110887096774194,4869
2019-04-30,"Mono County","CA",,1551,2163,-0.00276625172890733,-0.0032258064516129,0.0454325761237313,14560
2019-04-30,"Saline County","NE",,1552,1004,-0.0233463035019455,-0.0465337132003799,-0.0634328358208955,3261
2019-04-30,"Larue County","KY","Elizabethtown-Fort Knox",1553,894,-0.00223214285714286,0,0.0530035335689046,3059
2019-04-30,"Ford County","IL","Champaign-Urbana",1554,1108,-0.00359712230215827,-0.00983020554066131,-0.0229276895943563,5523
2019-04-30,"Williamsburg City","VA","Virginia Beach-Norfolk-Newport News",1555,1545,0.00848563968668407,0.0362173038229376,0.116329479768786,3850
2019-04-30,"Clarke County","VA","Washington-Arlington-Alexandria",1556,1662,-0.00419412822049131,-0.00716845878136201,0.00605326876513317,4294
2019-04-30,"Hughes County","OK",,1557,755,0.00666666666666667,0.00935828877005348,0.0230352303523035,4701
2019-04-30,"Swain County","NC",,1558,1162,0.00432152117545376,0.0121951219512195,0.0375,3379
2019-04-30,"Lamb County","TX",,1559,961,0.00208550573514077,0.00313152400835073,-0.00723140495867769,4481
2019-04-30,"Morgan County","KY",,1560,859,0.00350467289719626,0.00585480093676815,0.00350467289719626,1016
2019-04-30,"Jasper County","GA","Atlanta-Sandy Springs-Roswell",1561,1155,0.00260416666666667,0.00609756097560976,0.0221238938053097,4635
2019-04-30,"Greene County","IL",,1562,859,-0.00808314087759815,-0.0227531285551763,-0.0359147025813693,3824
2019-04-30,"Osage County","MO","Jefferson City",1563,889,0.017162471395881,0.0434272300469484,0.100247524752475,3201
2019-04-30,"Converse County","WY",,1564,1153,0.00435540069686411,0.00698689956331878,0.0194518125552608,2497
2019-04-30,"Martinsville City","VA","Martinsville",1565,858,0,0.0117924528301887,0.0106007067137809,4204
2019-04-30,"Cannon County","TN","Nashville-Davidson--Murfreesboro--Franklin",1566,1181,-0.00421585160202361,-0.00922818791946309,0.00254668930390492,4932
2019-04-30,"Moffat County","CO","Craig",1567,1430,0.0185185185185185,0.0430342815463166,0.138535031847134,4217
2019-04-30,"Howard County","AR",,1568,798,0.00377358490566038,0.0126903553299492,0.0625832223701731,3911
