"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Springfield","MA","Springfield","Hampden County",197,1477,0.00203527815468114,0.00956937799043062,0.0235620235620236,37707
2019-04-30,"Henrico","VA","Richmond","Henrico County",198,1532,0.00393184796854522,0.00789473684210526,0.0254350736278447,53250
2019-04-30,"Dayton","OH","Dayton","Montgomery County",199,742,0.00134952766531714,0.0040595399188092,0.0363128491620112,51566
2019-04-30,"Lakewood","CO","Denver-Aurora-Lakewood","Jefferson County",200,2067,0.00339805825242718,0.00780107264748903,0.0360902255639098,49271
2019-04-30,"Cumming","GA","Atlanta-Sandy Springs-Roswell","Forsyth County",201,1762,0.00513405590416429,0.0103211009174312,0.0132259919493962,49234
2019-04-30,"Alexandria","VA","Washington-Arlington-Alexandria","Alexandria City",202,2304,-0.0025974025974026,-0.0191570881226054,-0.0568972574703234,44353
2019-04-30,"Tyler","TX","Tyler","Smith County",203,1190,0.000841042893187553,-0.000839630562552477,0,41070
2019-04-30,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",204,2202,0.000909090909090909,0.00778032036613272,0.0280112044817927,29534
2019-04-30,"Visalia","CA","Visalia-Porterville","Tulare County",205,1327,0.000754147812971343,0.00989345509893455,0.0407843137254902,41606
2019-04-30,"Cypress","TX","Houston-The Woodlands-Sugar Land","Harris County",206,1787,0.00224340998317443,0.00393258426966292,0.0170745589072282,50768
2019-04-30,"Round Rock","TX","Austin-Round Rock","Williamson County",207,1662,0.00483675937122128,0.00910746812386157,0.0115642118076689,43145
2019-04-30,"Ann Arbor","MI","Ann Arbor","Washtenaw County",208,2150,0.000465332712889716,0.0112888052681091,0.0534051935325821,42595
2019-04-30,"Whittier","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",209,2543,-0.000785854616895874,0.0027602523659306,0.0184221065278334,21052
2019-04-30,"Kansas City","KS","Kansas City","Wyandotte County",210,896,0.00674157303370787,0.0158730158730159,0.047953216374269,51397
2019-04-30,"Sunnyvale","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",211,3934,0.00254841997961264,0.00510986203372509,0.0204928664072633,31233
2019-04-30,"Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",212,1780,0.00225225225225225,0.00792751981879955,0.039112667834209,71762
2019-04-30,"Las Cruces","NM","Las Cruces","Dona Ana County",213,1037,0.00290135396518375,0,0.038038038038038,44125
2019-04-30,"Edinburg","TX","McAllen-Edinburg-Mission","Hidalgo County",214,1054,-0.00283822138126774,-0.0140318054256314,-0.0177073625349487,29935
2019-04-30,"Conroe","TX","Houston-The Woodlands-Sugar Land","Montgomery County",215,1587,0.00126182965299685,0.00252684775742262,0.0265200517464424,34447
2019-04-30,"Lansing","MI","Lansing-East Lansing","Ingham County",216,952,-0.0103950103950104,-0.00833333333333333,0.0842824601366743,36622
2019-04-30,"South Bend","IN","South Bend-Mishawaka","Saint Joseph County",217,761,0.00661375661375661,0.0146666666666667,0.0201072386058981,42488
2019-04-30,"Cary","NC","Raleigh","Wake County",218,1701,0.00413223140495868,0.00591366055588409,0.00294811320754717,49739
2019-04-30,"Paterson","NJ","New York-Newark-Jersey City","Passaic County",219,1588,0.00252525252525253,0.00315855969677827,0.0839590443686007,21682
2019-04-30,"Pasadena","TX","Houston-The Woodlands-Sugar Land","Harris County",220,1376,0,0.00511322132943755,0.0238095238095238,31084
2019-04-30,"Beaumont","TX","Beaumont-Port Arthur","Jefferson County",221,1184,-0.00504201680672269,-0.00754400670578374,0.0189328743545611,43351
2019-04-30,"Yuma","AZ","Yuma","Yuma County",222,952,0.00527983104540655,0.0106157112526539,0.0127659574468085,34433
2019-04-30,"Frisco","TX","Dallas-Fort Worth-Arlington","Collin County",223,2357,0.00297872340425532,0.00683468603161042,0.0163863734368262,46196
2019-04-30,"Columbia","MO","Columbia","Boone County",224,1129,-0.0017683465959328,-0.00353045013239188,-0.00703605980650836,42347
2019-04-30,"Syracuse","NY","Syracuse","Onondaga County",225,1155,0.00260416666666667,0.00609756097560976,0.0167253521126761,35022
2019-04-30,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",226,2923,0,0.0013703323055841,0.0181121560431905,36588
2019-04-30,"Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",227,1657,0.00120845921450151,-0.00060313630880579,-0.00300842358604091,31138
2019-04-30,"Macon","GA","Macon-Bibb County","Bibb County",228,840,0,0.00478468899521531,0.0513141426783479,28757
2019-04-30,"Canton","OH","Canton-Massillon","Stark County",229,837,0,0.00239520958083832,0.00965018094089264,52332
2019-04-30,"Newark","DE","Philadelphia-Camden-Wilmington","New Castle County",230,1533,0.00196078431372549,-0.000651890482398957,-0.00454545454545455,41428
2019-04-30,"Mesquite","TX","Dallas-Fort Worth-Arlington","Dallas County",231,1457,0.00206327372764787,0.00621546961325967,0.0153310104529617,37856
2019-04-30,"Renton","WA","Seattle-Tacoma-Bellevue","King County",232,2299,0.00087070091423596,0.00305410122164049,0.0267976775346137,42870
2019-04-30,"Metairie","LA","New Orleans-Metairie","Jefferson Parish",233,1548,0.000646412411118293,0,-0.00257731958762887,45398
2019-04-30,"Santa Maria","CA","Santa Maria-Santa Barbara","Santa Barbara County",234,1965,0.00717580727831881,0.0123647604327666,0.0374868004223865,29461
2019-04-30,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",235,3184,0.000314169022934339,0.00188797986154814,0.035110533159948,36937
2019-04-30,"Clearwater","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",236,1503,0.00467914438502674,0.0100806451612903,0.0408587257617729,51501
2019-04-30,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange County",237,2884,-0.000346620450606586,0.00278164116828929,0.0336917562724014,33599
2019-04-30,"McAllen","TX","McAllen-Edinburg-Mission","Hidalgo County",238,1180,-0.00169204737732657,-0.000846740050804403,0.028770706190061,36167
2019-04-30,"Orange","CA","Los Angeles-Long Beach-Anaheim","Orange County",239,3025,0.0029840848806366,0.00265164070268479,0.010016694490818,36102
2019-04-30,"Compton","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",240,2384,0.000419639110365086,0.00463548251158871,0.0516100573445082,23626
2019-04-30,"Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",241,1223,0.00163800163800164,0.00824402308326463,0.0234309623430962,46179
2019-04-30,"Bellevue","WA","Seattle-Tacoma-Bellevue","King County",242,2752,0.003281079110463,0.00437956204379562,0.00916758342500917,46794
2019-04-30,"Inglewood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",243,2601,0.000384615384615385,0.00269853508095605,0.0317334391114637,21911
2019-04-30,"Kent","WA","Seattle-Tacoma-Bellevue","King County",244,2149,0.000931532370749884,0.00326797385620915,0.0326765977895243,23940
2019-04-30,"West Valley City","UT","Salt Lake City","Salt Lake County",245,1484,0.000674308833445718,0.00746775288526816,0.0305555555555556,33081
2019-04-30,"Olathe","KS","Kansas City","Johnson County",246,1691,-0.000591016548463357,-0.00529411764705882,0.0107591153616258,41310
2019-04-30,"Warren","MI","Detroit-Warren-Dearborn","Macomb County",247,1211,0.00414593698175788,0.00414593698175788,0.0133891213389121,52752
2019-04-30,"Miramar","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",248,2012,0.00349127182044888,0.00700700700700701,0.0333846944016436,45934
2019-04-30,"Thornton","CO","Denver-Aurora-Lakewood","Adams County",249,2010,0.003996003996004,0.0131048387096774,0.0371517027863777,37532
2019-04-30,"Abilene","TX","Abilene","Taylor County",250,1052,0.00285986653956149,0.00477554918815664,0.0583501006036217,39445
2019-04-30,"Billings","MT","Billings","Yellowstone County",251,1283,0.00391236306729264,0.00627450980392157,0.019872813990461,44171
2019-04-30,"Concord","CA","San Francisco-Oakland-Hayward","Contra Costa County",252,2751,0.00182083029861617,0.00695461200585652,0.0420454545454545,36423
2019-04-30,"Cedar Rapids","IA","Cedar Rapids","Linn County",253,1072,0.00846660395108184,0.0190114068441065,0.0238777459407832,55657
2019-04-30,"Bloomington","IN","Bloomington","Monroe County",254,1297,0.00386996904024768,0.0117004680187207,0.0476575121163166,44968
2019-04-30,"Boulder","CO","Boulder","Boulder County",255,2631,0.00727411944869832,0.0142636854279106,0.01036866359447,43009
2019-04-30,"Sterling Heights","MI","Detroit-Warren-Dearborn","Macomb County",256,1530,0.00327868852459016,0.0139165009940358,0.0767065446868403,44884
2019-04-30,"Saginaw","MI","Saginaw","Saginaw County",257,781,0.00514800514800515,0.0289855072463768,0.12051649928264,53685
2019-04-30,"Ramapo","NY","New York-Newark-Jersey City","Rockland County",258,2952,0.000338868180277872,-0.00169090294217112,-0.00939597315436242,1208
2019-04-30,"Carrollton","TX","Dallas-Fort Worth-Arlington","Denton County",259,1816,0.00442477876106195,0.007210205213533,0.0133928571428571,33641
2019-04-30,"Coral Springs","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",260,2069,0.00779347296639065,0.0152109911678116,0.0319201995012469,48134
2019-04-30,"Thousand Oaks","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",261,3250,0.00339610991046619,0.0108864696734059,0.016260162601626,39077
2019-04-30,"Victorville","CA","Riverside-San Bernardino-Ontario","San Bernardino County",262,1456,0.00344589937973811,0.00970873786407767,0.0793180133432172,36388
2019-04-30,"Roseville","CA","Sacramento--Roseville--Arden-Arcade","Placer County",263,2162,0.00464684014869888,0.010752688172043,0.032967032967033,42513
2019-04-30,"Surprise","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",264,1429,0.00421644413211525,0.0127569099929128,0.0569526627218935,49194
2019-04-30,"New Haven","CT","New Haven-Milford","New Haven County",265,1484,0,-0.00268817204301075,0.0122783083219645,23890
2019-04-30,"Hamilton","OH","Cincinnati","Butler County",266,1260,-0.00237529691211401,-0.000793021411578113,0.0517529215358931,45112
2019-04-30,"Waco","TX","Waco","McLennan County",267,1011,0.00597014925373134,0.00797607178464606,0.0476683937823834,35741
2019-04-30,"Simi Valley","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",268,2852,0.00210822206605762,0.0063514467184192,0.0247933884297521,38020
2019-04-30,"Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield County",269,2585,-0.0137352155665776,-0.024160060400151,-0.0144872283644682,36436
2019-04-30,"Pearland","TX","Houston-The Woodlands-Sugar Land","Brazoria County",270,1861,0.0032345013477089,0.00648999459167117,0.00867208672086721,36124
2019-04-30,"Elizabeth","NJ","New York-Newark-Jersey City","Union County",271,1754,0.00171330668189606,0.00920598388952819,0.0847247990105133,17302
2019-04-30,"Denton","TX","Dallas-Fort Worth-Arlington","Denton County",272,1636,0.00183710961420698,0.00306560392397302,0.0295783511642542,30198
2019-04-30,"Santa Fe","NM","Santa Fe","Santa Fe County",273,1944,0.00102986611740474,0.0114464099895942,0.0884658454647256,49925
2019-04-30,"Gainesville","GA","Gainesville","Hall County",274,1358,0.0022140221402214,0.00891530460624071,0.0502706883217324,36032
2019-04-30,"Springfield","IL","Springfield","Sangamon County",275,895,0.00448933782267116,-0.00555555555555556,-0.00665926748057714,50022
2019-04-30,"Allentown","PA","Allentown-Bethlehem-Easton","Lehigh County",276,1245,0,0.00484261501210654,0.0497470489038786,32861
2019-04-30,"Lake Charles","LA","Lake Charles","Calcasieu Parish",277,1413,-0.00492957746478873,-0.0228215767634855,-0.057371581054036,33597
2019-04-30,"Flint","MI","Flint","Genesee County",278,605,0.00498338870431894,0.010016694490818,0.0289115646258503,49980
2019-04-30,"Frederick","MD","Washington-Arlington-Alexandria","Frederick County",279,1737,0,-0.00172413793103448,0.0169789227166276,43956
2019-04-30,"Hartford","CT","Hartford-West Hartford-East Hartford","Hartford County",280,1277,-0.00312256049960968,-0.000782472613458529,0.0441537203597711,20685
2019-04-30,"Murrieta","CA","Riverside-San Bernardino-Ontario","Riverside County",281,2225,0.0049683830171635,0.00998638220608261,0.0363297624592455,35913
2019-04-30,"Temecula","CA","Riverside-San Bernardino-Ontario","Riverside County",282,2319,0.00476603119584055,0.0100174216027875,0.0334224598930481,34819
2019-04-30,"Hemet","CA","Riverside-San Bernardino-Ontario","Riverside County",283,1606,0.00187149095446039,0.0132492113564669,0.0756865371734762,29836
2019-04-30,"East Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",284,2318,0.000863557858376511,0.00738809213385485,0.0376007162041182,16494
2019-04-30,"Joliet","IL","Chicago-Naperville-Elgin","Will County",285,1374,0,0.00807043286867205,0.0253731343283582,42226
2019-04-30,"Vallejo","CA","Vallejo-Fairfield","Solano County",286,2172,0.00369685767097967,0.0116441546343735,0.086,37687
2019-04-30,"Santa Clara","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",287,3595,0.00223027599665459,0.00250976017847183,0.0138183869148336,26965
2019-04-30,"Concord","NC","Charlotte-Concord-Gastonia","Cabarrus County",288,1338,0.0045045045045045,0.0121028744326778,0.0404354587869362,43022
2019-04-30,"Amherst","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",289,1707,-0.00466472303206997,-0.000585480093676815,0.0582765034097954,36253
2019-04-30,"Athens","GA","Athens-Clarke County","Clarke County",290,1256,0.00239425379090184,0.0137207425343019,0.0883882149046794,33800
2019-04-30,"Falls Church","VA","Washington-Arlington-Alexandria","Fairfax County",291,2447,0.00204750204750205,0.00286885245901639,0.00534100246507806,33930
2019-04-30,"Norman","OK","Oklahoma City","Cleveland County",292,1177,0.00170212765957447,0.00341005967604433,0.0217013888888889,41079
2019-04-30,"Wilmington","DE","Philadelphia-Camden-Wilmington","New Castle County",293,1188,-0.000841042893187553,0,0.0162532078699743,26778
2019-04-30,"Nampa","ID","Boise City","Canyon County",294,1245,0.00403225806451613,0.0221674876847291,0.0901926444833625,37319
2019-04-30,"Berkeley","CA","San Francisco-Oakland-Hayward","Alameda County",295,3541,0.000847936687394008,0.00568020448736154,0.0293604651162791,27159
2019-04-30,"Westminster","CO","Denver-Aurora-Lakewood","Adams County",296,2012,0.00399201596806387,0.0100401606425703,0.046281851274051,36341
2019-04-30,"Rochester","MN","Rochester","Olmsted County",297,1395,0.00359712230215827,0.0152838427947598,0.0681470137825421,43351
2019-04-30,"Clovis","CA","Fresno","Fresno County",298,1663,0.00301568154402895,0.00910194174757281,0.0342039800995025,33518
2019-04-30,"Stone Mountain","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",299,1249,0.00401929260450161,0.00970088924818108,0.0504625735912531,35781
2019-04-30,"Summerville","SC","Charleston-North Charleston","Dorchester County",300,1502,0.00334001336005344,0.0073775989268947,0.0351481736733287,40092
2019-04-30,"Vista","CA","San Diego-Carlsbad","San Diego County",301,2547,0.00117924528301887,0.0019669551534225,0.0249496981891348,24470
2019-04-30,"Broken Arrow","OK","Tulsa","Tulsa County",302,1285,0.00155884645362432,0.00469116497263487,0.0288230584467574,44949
2019-04-30,"Richmond","CA","San Francisco-Oakland-Hayward","Contra Costa County",303,2587,0.0011609907120743,0.00466019417475728,0.0418848167539267,27813
2019-04-30,"Arvada","CO","Denver-Aurora-Lakewood","Jefferson County",304,2076,0.00581395348837209,0.00972762645914397,0.0216535433070866,39453
2019-04-30,"Charlottesville","VA","Charlottesville","Albemarle County",305,1689,0.00237388724035608,0.0065554231227652,0.051681195516812,37998
2019-04-30,"Independence","MO","Kansas City","Jackson County",306,1014,0.000987166831194472,0.00595238095238095,0.0684931506849315,43059
2019-04-30,"Tuscaloosa","AL","Tuscaloosa","Tuscaloosa County",307,1258,0.000795544948289578,0.0064,0.0219333874898457,55218
2019-04-30,"Provo","UT","Provo-Orem","Utah County",308,1333,-0.000749625187406297,0.00225563909774436,0.0349378881987578,22248
2019-04-30,"New Port Richey","FL","Tampa-St. Petersburg-Clearwater","Pasco County",309,1290,0.00389105058365759,0.0125588697017268,0.0522022838499184,51800
2019-04-30,"Spartanburg","SC","Spartanburg","Spartanburg County",310,1016,0.00296150049358342,-0.00684261974584555,0.00296150049358342,35167
2019-04-30,"Bellingham","WA","Bellingham","Whatcom County",311,1823,0.00275027502750275,0.0139043381535039,0.111585365853659,33637
2019-04-30,"Melbourne","FL","Palm Bay-Melbourne-Titusville","Brevard County",312,1405,0.00357142857142857,0.0122478386167147,0.0485074626865672,31181
2019-04-30,"Costa Mesa","CA","Los Angeles-Long Beach-Anaheim","Orange County",313,3240,0,-0.00307692307692308,0.0144020037570445,23943
2019-04-30,"Sparks","NV","Reno","Washoe County",314,1720,0.00233100233100233,0.00879765395894428,0.0513447432762836,37012
2019-04-30,"Bend","OR","Bend-Redmond","Deschutes County",315,1808,0.00500277932184547,0.0145903479236813,0.0566919929865576,45040
