"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
416099,"Newlands","Boulder","CO","Boulder","Boulder County",1258,458300,463000,467800,472500,477100,481500,485500,489600,494300,498300,500700,501900,502700,503100,503400,503700,503900,504100,504200,504800,506400,507900,508400,508500,508800,509500,510900,513000,515700,518900,522700,527500,533500,539700,544900,549800,555200,560900,567300,574500,582300,590500,599300,609200,620600,632100,642500,652700,663200,674200,685900,698400,711400,724600,737800,751900,766700,780200,791300,801100,809900,818000,825900,833700,840900,847300,852700,858600,864200,867800,868800,868400,866600,864200,862000,860300,858700,857000,856500,849700,840200,837400,841400,843600,846000,848700,852300,856100,859500,862300,864100,865800,867200,868500,872000,880400,893400,908200,921100,930800,939600,950000,962500,976900,991200,1003400,1013000,1021200,1027200,1032000,1036300,1040300,1043600,1046600,1050100,1056400,1066800,1080400,1095900,1112100,1126400,1137600,1147000,1156800,1167900,1179300,1189700,1199500,1206900,1211500,1214000,1215800,1218200,1221900,1226600,1231700,1236000,1237700,1237300,1235100,1230800,1227600,1227100,1227200,1226600,1225800,1225300,1226500,1229000,1232000,1236700,1241300,1243200,1245000,1247600,1248200,1247300,1245300,1242700,1242600,1246000,1251100,1258000,1264000,1267000,1264400,1263000,1262700,1268600,1270300,1267100,1262200,1260500,1256300,1247500,1237000,1234600,1237300,1234000,1233500,1231900,1231100,1232100,1231200,1224200,1216800,1208200,1208900,1217000,1218300,1215100,1216900,1221800,1224200,1229100,1233500,1235700,1232500,1231200,1235700,1245100,1255100,1264500,1261900,1253100,1266800,1289200,1287900,1276700,1286100,1305800,1315100,1314200,1315400,1324600,1343300,1356100,1345900,1331600,1357100,1403500,1435100,1447600,1456900,1469200,1492400,1507400,1513200,1525500,1549400,1575400,1598700,1622100,1644500,1665200,1685700,1704700,1717100,1738800,1760500,1771300,1779200,1798500,1815200,1818900,1839900,1884700,1923200,1936900,1945300,1961000,1990800,2030800,2062000,2077600,2077000,2060900,2033600,2013000,1998900,1986800,1991200,2011000,2022500,2035000,2062900,2091700,2113600,2146600,2177300,2191900,2197800,2205000,2207300,2187600,2164000,2156500
274179,"Kenwood","Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",1259,448900,447500,446100,444700,443500,442300,441300,440700,440700,441100,441200,441000,440900,441000,441300,441800,442600,443700,445100,447000,449700,452800,455700,458600,461700,465100,468900,473100,477600,482400,487400,492900,499100,505400,511300,516900,522500,528100,533900,539800,545800,552000,558400,565400,573200,581200,588800,596100,603400,610800,618500,626600,634700,643000,651700,661000,671000,680900,690100,699000,707500,715800,724000,732100,740000,747800,755500,763600,772100,780000,787000,793300,798800,803800,808700,813600,818300,823100,828700,832200,835100,841200,850800,860300,869900,878500,885800,892000,897700,903500,909700,917100,925200,932800,939700,947300,955700,964500,973800,983900,994300,1004300,1012900,1020600,1028100,1034500,1039400,1043900,1048000,1051600,1054500,1056800,1058800,1061300,1063400,1064700,1064200,1061500,1058300,1057300,1058500,1060500,1061800,1062400,1062900,1063200,1062100,1060000,1058600,1057300,1055800,1054800,1052600,1048200,1042500,1036900,1033200,1031100,1028100,1024400,1021100,1018000,1016600,1017700,1018800,1018200,1016400,1010900,1003200,995300,988200,982400,978800,974900,971100,967300,960700,949800,938900,933400,935300,940100,944000,947400,951600,955000,960500,956400,943600,936500,935900,936900,930900,920300,915700,912500,899600,890800,881500,872600,873100,879200,878900,873800,870100,872300,874600,873000,872500,874500,875500,875600,877600,882400,891200,900100,906900,912000,914100,913300,916300,924000,932600,939400,942100,943700,945200,946100,950700,960200,968200,975300,980600,975500,963500,959900,966400,970700,980400,998400,1003600,989800,979900,984500,994000,999700,1003500,1010900,1020900,1031200,1037400,1041500,1047600,1053200,1053300,1053200,1052700,1048700,1048100,1053400,1049000,1038500,1033500,1035500,1043500,1057300,1064800,1065800,1065700,1068400,1075600,1081700,1086400,1093400,1102700,1098300,1093400,1095600,1103100,1102700,1106100,1120200,1141800,1152500,1157700,1160700,1154100,1144000,1140800,1133400,1128400,1136600,1148800,1152600,1152500,1157800,1166100
762803,"Kavalia Ranch","Rancho Cordova","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",1260,278600,279900,281100,282200,283400,284700,286100,287500,288900,290200,291100,291500,291900,292100,292000,291800,291600,291400,291200,291000,290800,290500,289900,289000,288000,287000,286000,285000,284300,283900,283900,284100,284600,285300,286000,286700,287700,289000,290500,292300,294600,297400,300700,304300,308300,312400,316300,320300,324400,328400,332500,336700,341100,345900,350700,355700,360600,365100,369200,373100,376800,380200,383400,386500,389800,393400,397300,401200,404800,407900,410600,413200,415600,417900,419900,422200,424900,428300,432400,435500,438800,444000,450700,456300,460400,463000,465200,467500,469800,472000,473500,473600,471900,468800,465400,463600,464400,468200,475200,484900,496400,508300,519800,530400,539900,548200,555800,564100,573300,582100,589100,591500,587000,577300,567800,563300,566200,574000,583600,593000,600200,603300,603100,601100,597800,593700,589700,585900,582800,580300,577700,574500,569300,560400,548800,536600,524300,511900,498500,482600,463400,442200,420000,399100,381400,367600,357800,352800,350900,350000,349200,348600,348200,348300,348300,348200,347900,346700,344400,342200,340300,339400,339300,339000,338700,339100,340600,336700,329100,325100,323700,318900,314300,313100,311200,307600,304400,301100,295700,292700,292900,292700,290500,287900,286200,284000,282300,282100,281400,279500,278400,279400,281600,283800,285600,289300,293800,298100,302100,307100,311900,316300,321600,327100,333400,339800,347200,354100,360400,366000,373800,381700,387700,392100,396400,400400,402600,405100,409700,416400,419900,417600,413500,411500,411300,413300,419400,425300,428200,430300,433100,434100,434800,438400,440900,441100,441700,443900,445800,450600,456000,457500,456500,456800,458000,460000,462500,462600,461500,462600,465800,468500,471800,475400,478100,478500,476800,475200,473900,474300,478300,482800,482500,481300,482700,485200,487500,490200,493600,497100,500400,502400,504200,506500,508500,508700,507800
762461,"Moss Creek","Concord","NC","Charlotte-Concord-Gastonia","Cabarrus County",1261,186400,186400,186400,186500,186700,187000,187400,187600,187800,188500,189400,189700,189500,189000,188400,188100,188100,188200,188700,188900,189400,190600,192100,193200,194000,194600,195200,196200,197500,199300,201200,202900,204700,207200,209800,211600,212800,213400,213700,214000,214400,214800,215200,215100,214800,215100,215500,215100,214000,212300,210600,209100,207900,207100,206600,205800,205000,205100,205600,205400,204500,203100,201700,200800,200400,200500,200900,201100,201300,202400,204000,204700,204400,203500,202700,202200,202300,202700,202900,206000,207700,202000,191800,185500,183700,185900,190100,194300,197400,199500,201100,202600,205400,211000,219000,227400,235800,243200,249000,252600,254400,255400,256100,256000,255500,255700,256300,256400,256100,255900,256200,257200,259100,261600,264300,266600,269400,274100,280900,288500,295300,299500,301300,301800,301700,301300,300600,299600,298400,297300,296100,294900,294500,295100,296600,299000,301300,303200,304600,305100,305100,304600,303300,301600,299300,296200,292600,289300,286400,283800,281100,278300,275500,272600,269600,267000,264600,262000,259100,256700,254900,254100,253900,254000,254100,254000,254300,252800,248400,243600,241800,241400,240700,239600,238900,238500,238300,237800,236500,235000,235300,236500,236200,234500,233700,233400,233100,233100,233600,235100,236800,237400,237200,236800,236100,235300,234600,234400,234500,234400,234000,234000,234800,235500,236800,238500,240300,242100,244200,246200,247600,249600,251300,251800,251700,252400,253700,255600,257300,258200,258700,259100,259400,259400,259800,260600,261500,263200,264800,266400,269100,272400,274800,276700,278500,280100,281700,282900,283800,284700,286300,288000,289600,291400,293500,295700,297400,298700,300000,301600,303200,304500,305100,305900,306800,307100,306600,305800,305500,305800,306000,306100,306500,308300,310700,311100,311400,314000,317000,318700,320000,320500,320300,320300,320700,322700,324800
38801,"Greenville","Wilmington","DE","Philadelphia-Camden-Wilmington","New Castle County",1262,546800,546100,545500,544700,544100,543500,543100,542300,541700,541900,542500,542400,542000,541600,541000,540500,540000,539500,539300,538600,538100,538500,539300,539300,539200,538900,538500,538100,537700,537300,537000,536200,535300,535400,535800,535500,535000,534400,533700,533200,533000,533100,533700,534200,535000,537000,540000,542800,545800,549000,552500,556600,561200,566200,571900,577500,583400,590500,598600,606600,614600,622600,630700,639100,647900,657200,667000,676400,685900,696800,708900,720800,732700,744100,755600,767400,779500,792100,803400,822700,848300,868600,881200,896300,912300,928200,942600,955100,965900,975500,984700,992200,998000,1004500,1013200,1023300,1036000,1051500,1069300,1088300,1108100,1129100,1151100,1169400,1182300,1191700,1198000,1201700,1205400,1208900,1212900,1219200,1227700,1238300,1251100,1264700,1281900,1303400,1323900,1341600,1358100,1371100,1380200,1386900,1390400,1391300,1390700,1387200,1385400,1388800,1390600,1391500,1395800,1398400,1396500,1396000,1396900,1399200,1399000,1389200,1373900,1361200,1346000,1333200,1327300,1319700,1305500,1293200,1283800,1279100,1276300,1268100,1259100,1255500,1245400,1231800,1223500,1213800,1200800,1196500,1198500,1202200,1203100,1196700,1183500,1165100,1161000,1148100,1124200,1122200,1150400,1163100,1148100,1115800,1086800,1080400,1074700,1056700,1036600,1028400,1021500,1012200,1000700,991600,989600,982600,968000,954100,947900,942900,955300,979100,984400,964400,936000,906000,882400,867700,858400,856800,858600,860600,859700,857200,856600,856700,854100,856000,867800,879900,888700,888500,887700,888200,888300,891200,899900,902900,899700,897300,890400,893100,899000,900300,899600,908000,903500,894300,895000,907700,916400,925500,931400,936800,940600,937700,925600,922900,932500,932900,928300,935500,950100,952300,950700,953100,960600,956200,945900,942100,947500,951400,958600,962700,959400,957500,962700,963000,973300,1014600,1073900,1098800,1070800,1028900,998500,984600,994700,1020900,1034300,1036200,1034100,1031200,1028600,1030100,1036900,1049700,1061100
270301,"Miller Creek","Missoula","MT","Missoula","Missoula County",1263,217700,217600,217400,217200,217100,217100,217200,217300,217500,217700,217800,217800,217700,217600,217400,217200,217100,217100,217200,217300,217500,217700,217900,217800,217700,217600,217300,217100,216900,216900,217000,217200,217300,217500,217600,217600,217400,217200,216900,216600,216400,216300,216400,216600,216700,216900,217000,217000,216900,216700,216500,216300,216300,216400,216700,217200,217700,218300,219000,219400,219900,220300,220700,221200,222000,223000,224300,225700,227300,229000,230600,232000,233300,234500,235700,236900,238300,240000,241800,244500,247300,248500,248400,248200,248300,249100,250500,252400,254200,255400,255800,255600,255800,257700,261400,266600,272700,278900,285000,290300,294400,296900,298100,297900,296600,295000,293800,292900,292100,291300,290500,290000,290300,291500,294200,298100,303100,308300,313100,317100,320200,322200,322800,322000,320200,318000,315800,313700,311900,310600,309800,309300,308900,308900,310300,313700,319000,325300,331300,336200,339400,341000,341900,342400,342700,342800,343000,343300,343800,344100,344600,344900,345000,344900,345400,346300,346900,347000,346600,345800,345200,344600,344200,343900,343800,344000,344400,345300,345800,347300,348700,349200,348100,346900,345200,343100,341200,339400,337700,336200,334800,332500,329800,326300,323200,321300,319800,319500,322200,325800,327100,326500,325800,326000,327200,329700,331500,331200,330900,331200,331300,331500,331800,331400,331500,332600,334300,336400,337000,337400,339000,341500,343600,344800,345500,346700,347300,346700,345600,344300,343700,344100,345000,346400,345900,344600,343300,342900,345800,349500,349000,346600,348000,351000,351600,349900,348600,347500,347400,349200,350800,354000,360800,367500,371200,373700,376900,380700,383500,385000,386600,388400,389100,387400,384600,384200,386000,387100,385600,383100,382200,384900,389700,394200,397400,400100,404000,408900,412600,416600,422300,426200,426700,427300,429300,429700,427500
275346,"Sharon Woods","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",1264,329000,331200,333400,335400,337400,339400,341300,343200,345200,347200,348900,350100,351200,352200,352900,353400,353700,354000,354300,354500,355000,355600,356100,356500,357000,357700,358500,359400,360400,361600,363100,364900,367000,369300,371500,373700,376100,378600,381200,383700,386300,388900,391700,394700,397900,401100,404100,407100,410000,412900,415600,418000,420200,422300,424300,426400,428300,430100,431500,432800,434100,435200,436000,436500,436800,437100,437600,438100,438700,439100,439700,440400,441200,442000,442800,443300,443800,444400,445100,446100,448500,452400,456300,459800,463700,468200,473500,478700,483200,486500,488500,489600,490000,490500,491600,493000,494100,494700,495300,497100,501200,507300,514800,523200,531200,538000,543200,547000,549600,551400,553700,557100,561300,565500,569700,573800,578100,582600,587300,592600,597900,602100,605200,607900,610800,613500,615800,617600,619100,620200,621100,622400,624600,626900,630300,635500,641700,646900,649900,650900,651400,652100,653900,657900,664700,672400,680100,684500,685000,684000,683300,681700,680000,677800,674700,671200,667500,663000,658800,655900,654700,654300,653700,652200,651200,650100,649300,643500,634400,630500,631500,626000,613000,600200,590900,584600,580200,575100,566700,561400,562400,563600,557000,551000,547800,542200,536300,537200,538300,541700,549400,555500,556000,553700,552500,555400,560600,569600,581100,589200,592400,597000,602600,610000,615900,620200,622300,624800,628000,633400,636500,637200,638400,637300,637700,638300,636700,635500,638800,642100,648800,654000,651500,643800,638600,636900,636800,636200,636000,637500,641200,645500,649900,653800,657200,659800,665000,672500,682200,691800,703300,715400,726300,735000,743800,750500,760200,773900,780000,777300,772200,769800,772800,779500,788300,794100,792300,786400,784000,784500,791000,792100,783500,772400,761600,747700,738100,732500,727200,727400,733300,738800,745000,752900,756300,764300,777100
114076,"Camden","Elk Grove","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",1265,201400,200900,200400,199900,199500,199300,199100,199100,199300,199700,199900,199800,199800,199800,199700,199700,199800,199900,200100,200500,201100,201800,202300,202600,202800,203100,203400,203800,204300,204900,205600,206600,207900,209200,210500,211800,213000,214300,215700,217400,219300,221400,223800,226500,229700,233100,236300,239500,242800,246100,249400,252900,256600,260500,264400,268700,273300,277800,281900,285800,289500,293000,296300,299500,302700,305900,309000,312400,315900,319100,321800,324100,325900,327400,328600,329900,331200,332700,334700,335300,335200,336700,340200,344000,348300,352600,356800,360800,364400,368100,372100,376600,381400,386000,390400,395400,401600,409200,418200,428100,438000,447800,457700,468100,479000,489400,499100,508400,517000,524100,529600,533300,535500,536800,537500,538200,538800,539100,539100,538500,537100,534600,531500,527700,523200,517600,510600,502600,494500,487500,482300,478100,474100,470100,465700,460400,453500,444900,435300,425500,415000,403400,390200,376000,362300,350300,339800,331700,325400,319800,314400,309600,305200,301500,298300,294300,289200,283400,278400,275600,274400,273400,272800,272300,271900,272200,272900,273700,274800,274800,274900,274700,272700,270900,270000,268100,266400,264400,259400,254100,251500,252300,252400,249700,247400,247000,246900,248600,250400,251200,254500,260100,263100,263900,264600,266700,268900,270700,273300,277400,282000,287100,293200,300900,310400,319200,328100,336900,347200,357800,367600,374600,378500,380300,380400,378200,376700,377200,375800,374700,377500,380700,380000,376400,373500,373100,376000,379600,380500,381300,384200,386300,385900,385600,386100,388200,392000,393500,391500,390500,393500,398200,402800,406400,409000,410800,414300,417300,421000,427600,436400,443200,448400,453000,458900,464100,465400,465400,466900,468600,470700,473400,474500,474000,472600,471700,472000,472700,473600,473500,472000,470700,470400,470700,471900,473400,473900
248613,"Windsor Farms","Richmond","VA","Richmond","Richmond City",1266,448500,445900,443100,440300,437600,435100,432800,430600,428800,427600,426800,425900,425300,425100,425300,425900,427100,428700,430900,433400,436700,440500,444700,448900,453400,458200,463200,468500,474000,479500,485200,490800,496600,502500,508300,513700,519100,524400,529600,534700,540100,545500,551100,556600,562400,568600,574800,580700,586500,592100,597600,603100,608600,614200,620000,625700,631400,637200,643300,649300,655000,660400,665700,671000,676600,682600,689100,695600,702300,709400,716900,724500,731800,738700,745400,752300,759400,767000,774600,784800,797800,810100,819300,827700,834300,837800,837800,834200,827700,820000,813500,808900,806500,805800,805900,805500,804200,802900,803000,805900,811800,820200,829900,838900,846400,852800,858500,864700,873600,886400,903500,924400,946700,967200,982200,988500,986200,980200,973800,969200,968400,971800,976400,979100,978000,974400,971600,971800,975400,982800,990800,996500,1000100,1002600,1003300,1002600,1000400,998600,999300,1000600,1000500,1002800,1007100,1011300,1014500,1016000,1012500,1005400,995600,986000,979100,972000,962500,955200,948600,938700,926800,915100,905200,900100,896600,893000,891200,889100,886600,877400,873300,871900,867300,859800,860900,864000,864400,859700,853300,850300,857300,868200,868100,867300,876300,885600,883500,873700,874500,886100,893100,899300,905800,906200,906200,913800,922300,933900,948200,960600,965900,968500,970900,975600,979300,986900,999400,1007200,1005900,1004500,1002600,1003300,1009600,1019300,1024100,1025900,1031200,1036200,1036700,1038900,1045000,1047400,1049700,1055800,1062400,1064400,1066400,1066000,1062600,1061000,1062300,1061300,1061600,1065700,1074000,1084400,1091500,1093400,1099800,1105500,1101800,1098400,1100900,1105500,1108600,1106300,1099200,1094700,1094000,1099000,1109000,1116900,1120200,1121600,1125400,1137400,1152900,1167300,1182600,1197400,1206400,1212700,1219700,1229000,1240300,1254600,1269900,1271400,1262700,1261400,1270000,1277700,1276600,1274200,1278900,1286100,1289100,1295700,1302400,1306500,1309900
762114,"North La Verne Hillside","La Verne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1267,493600,493400,493200,492900,492800,492900,493200,493700,494600,495900,497200,498200,499300,500500,501800,503100,504600,506300,508300,510300,512800,515600,518300,520600,522900,525300,527600,530000,532500,535100,538100,541200,544600,548500,552300,555800,559400,562900,566500,570100,573800,577500,581700,585800,590200,595000,599800,604000,608100,612100,616000,619700,623400,627100,631200,635200,639300,643700,648100,652000,655700,659100,662500,665700,669000,672300,676200,680200,684400,689100,694200,699200,704100,709000,714100,719300,724800,730600,736500,745500,758300,771100,781600,792200,803300,815200,828500,843200,858200,872500,885800,898100,910300,923900,940000,958600,979500,1001400,1023300,1044000,1062500,1078500,1091800,1101400,1108400,1114900,1122300,1130400,1138700,1146500,1154000,1162500,1173800,1189900,1211000,1235200,1260100,1283600,1304100,1321400,1334600,1343200,1348700,1351400,1350900,1347200,1340200,1329200,1314700,1299300,1284500,1272200,1262700,1256500,1253000,1250800,1246000,1237800,1225800,1211300,1194400,1176800,1158600,1140100,1119100,1098100,1081100,1072600,1069600,1068100,1064500,1060000,1054300,1048600,1044000,1041400,1036800,1030100,1024100,1021700,1022000,1026100,1031100,1036100,1038300,1037800,1036400,1039400,1044400,1045200,1035400,1013100,992200,973900,959800,954100,955500,951400,949100,950700,948200,942100,941500,947900,951200,950800,949900,945500,946100,963600,976600,963900,959500,972500,986500,990800,990100,983200,980400,984300,990000,994900,1003400,1021500,1039600,1057000,1076600,1086100,1083700,1088000,1105300,1129200,1150100,1161200,1166000,1173900,1184800,1191400,1183900,1181900,1197700,1208600,1196500,1172300,1148800,1133000,1129300,1132400,1132100,1124500,1128800,1143700,1174000,1232700,1303700,1346000,1372200,1390800,1400200,1408200,1414600,1415700,1416500,1429400,1430200,1401800,1359500,1333200,1318400,1307300,1297900,1287000,1276000,1270100,1271100,1269100,1269000,1276900,1285400,1289500,1291400,1299700,1312600,1326000,1339200,1361400,1376900,1381600,1374500,1365000,1361500,1372600,1376100,1365300,1356600,1356600,1352600
272026,"Windermere","Seattle","WA","Seattle-Tacoma-Bellevue","King County",1268,625400,628200,631300,634700,638400,642300,646300,650400,655200,660300,664700,668300,671900,675300,678800,682500,686400,690300,694200,698300,702900,707700,712000,715700,719400,723300,727600,732500,737900,743700,749900,756400,763700,771200,778300,784900,791600,798500,805900,814000,822800,831900,841200,851000,861500,872200,882200,891600,900800,910000,919500,929700,940400,951300,962300,973200,984500,995400,1005100,1013600,1021200,1028200,1035200,1042700,1050500,1058300,1065900,1073200,1080300,1086900,1092400,1096800,1100100,1102900,1106000,1110300,1115400,1121000,1127100,1131300,1133700,1136200,1139500,1142000,1143600,1144900,1146400,1147600,1147500,1145900,1143400,1140500,1137700,1137100,1141100,1150100,1162100,1174000,1183300,1190300,1198100,1210100,1227500,1249300,1273100,1294500,1311900,1329300,1352000,1381000,1414100,1447200,1477000,1501700,1521800,1538700,1553300,1565800,1576400,1586900,1597400,1606800,1614700,1621900,1627900,1632200,1634800,1636900,1639900,1643500,1646700,1649700,1649900,1642700,1628700,1613800,1599700,1584800,1569900,1559500,1556500,1558200,1560400,1563600,1567400,1565300,1554800,1542100,1530600,1519700,1508800,1498900,1490100,1479300,1462400,1443400,1427000,1408600,1389900,1381300,1381000,1379500,1375900,1375000,1379000,1383000,1383000,1369900,1352300,1341700,1336800,1324800,1313800,1310700,1306000,1291400,1269300,1257300,1255900,1257000,1244100,1225500,1217600,1222700,1225500,1221400,1220900,1222200,1225400,1225100,1224900,1226800,1237700,1256400,1280200,1296900,1310400,1326100,1346200,1373600,1397700,1405300,1411100,1424700,1441100,1461100,1479900,1491700,1496200,1498300,1500400,1497500,1490300,1492600,1506200,1523500,1538500,1561300,1586000,1603000,1615500,1632100,1644100,1655000,1668400,1680400,1689800,1701700,1720300,1743900,1764900,1790900,1823700,1854800,1882500,1907400,1922300,1937300,1954200,1976600,1996500,2000200,1985700,1978100,1979200,1996500,2023500,2054200,2077500,2098700,2120300,2154300,2200400,2234200,2251500,2255700,2253400,2243800,2232700,2208900,2207300,2225700,2236600,2222600,2206900,2190900,2179800,2173800,2173300,2173200,2167100,2164000,2168500,2166700,2151000,2131500,2113600
762644,"Waverly Park","Mountain View","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",1269,541400,543800,546200,548600,551000,553800,556900,560100,564100,569100,574100,578700,583800,589000,594500,600000,605600,611600,618100,624700,632000,640300,648600,656500,664900,673500,682200,691100,700300,709800,719900,730200,741500,753900,766400,778700,791800,805200,818900,832800,847000,861500,876700,891800,907500,924000,940200,955300,970000,984100,997200,1009200,1020300,1030700,1040700,1049400,1057200,1064600,1071300,1076400,1080300,1082900,1084300,1084500,1084000,1083600,1083800,1083700,1083400,1084300,1086100,1087700,1089200,1090600,1091800,1092800,1093600,1095300,1097100,1103700,1110700,1110100,1100300,1087200,1070100,1052500,1037100,1024800,1014800,1007200,1003400,1003600,1008100,1017200,1031700,1051600,1076700,1105500,1137800,1172900,1208400,1241800,1271600,1296800,1319600,1342900,1367600,1393100,1417600,1438400,1454700,1466000,1473100,1475900,1474200,1467800,1458900,1450300,1442000,1432900,1424000,1416900,1411900,1409100,1409900,1414700,1421600,1427800,1433100,1437600,1440000,1438400,1434600,1432600,1434200,1436700,1438100,1438600,1438100,1436200,1435200,1436100,1439100,1442100,1442800,1441600,1438500,1430000,1418000,1407900,1399600,1391600,1385700,1380600,1372400,1357600,1336900,1314700,1297100,1287500,1286300,1291500,1298700,1305800,1315000,1324300,1327500,1327200,1330900,1331700,1326700,1325200,1328300,1328100,1323400,1322500,1325100,1325200,1313700,1311400,1323600,1339300,1347900,1357900,1365400,1369700,1380600,1393000,1389000,1384800,1412500,1452300,1485100,1519400,1561400,1602600,1645200,1681300,1707600,1726100,1748200,1771200,1790900,1810900,1832500,1854700,1882700,1891000,1869800,1851300,1846300,1853000,1871500,1890600,1899300,1906400,1923200,1950000,1974500,1999700,2035000,2069700,2102400,2135200,2167200,2194100,2225200,2262300,2299700,2337200,2375000,2408100,2437900,2461600,2477400,2485600,2487000,2491200,2506500,2525600,2545700,2553700,2550400,2555700,2577000,2609300,2644800,2681300,2721200,2759600,2787400,2807900,2814800,2811000,2806300,2813700,2840800,2881800,2922100,2949500,2968600,3013100,3080500,3127200,3139700,3149800,3154100,3135600,3116700,3125700,3123300,3102700,3095000,3085800,3045200,2978600,2914500
