"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Seatack","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1840.5,1600,1625,1700,1700,1700,1695,1772.5,1700,1597.5,1672.5,1650,1650,1650,1650,1600,1595,1650,1622.5,1875,1797.5,1750,1725,1550,1600,1850,1900,1800
"Lower Moyamensing","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1297.5,1300,1300,1300,1300,1350,1300,1300,1300,1300,1300,1362.5,1337.5,1300,1300,1300,1300,1350,1355
"Midtown","New York","NY","New York-Newark-Jersey City","New York County",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,7500,7250,7197,6900,6674.5,6749.5,7122.5,7250,6833,5800,6500,6295,6290,5800,5595,5595,5800,6295,6547.5,6295,6095,6600,6495,6495,6495,6495,6495
"Point Breeze","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1325,1312.5,1500,1500,1500,1500,1490,1400,1400,1462.5,1397.5,1425,1450,1500,1550,1500,1500,1500,1450,1500,1545,1587.5,1650,1600,1600,1600,1597.5
"Kenmore","Boston","MA","Boston-Cambridge-Newton","Suffolk County",275,,,,,,,,,,,,,2820,3162.5,3160,3200,3300,3200,3300,3400,3400,3300,3400,3300,3299,3250,3300,3300,3439,3500,3500,3495,3400,3350,3575,3350,3400,3340,3382.5,3375,3300,3399,3500,3500,3395,3200,3610,3610,3500,3500,3600,3500,3497.5,3337.5,3400,3400,3395,3395,3500,3495,3525,3600,3600,3600,3595,3500,3500,3500,3400,3400,3550,3695,3550,3550,3600,3600,3695,3700,3700,3700,3900,3875,3900,3690,3600,3700,3700,3600,3600,3600,3700,3700,3700,3695,4000,3700,3700,3760,3750,3700
"Grays Ferry","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,1000,1050,1000,1037.5,1062.5,1022.5,1000,1000,1025,1062.5,1100,1100,1150,1200,1150,1187.5,1100,1150,1200,1200,1150,1137,1100,1150,1200,1300
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400,5500,5600,4999,4800,4800,5000,5000,5000,5000,5000,5000,5200,5500,5500,5200,5500,5450,5200,5295,5500,5500,5200,5200,5350,5200
"Capitol","Madison","WI","Madison","Dane County",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1650,1695,1732.5,1740,1665,1587.5,1812.5,1970,2055,1695,1725,1725,1725,1650,1695,1725,1742.5,1750,1750,1790,1745,1735,1745,1735,1717.5,1695,1680,1690
"Park Manor","Chicago","IL","Chicago-Naperville-Elgin","Cook County",279,,,,,,,,,,,,,,,,,,,,,1100,1100,1100,1100,1100,1100,1100,1000,1000,1000,1100,1100,1080,1100,1100,1100,1100,1100,1100,1100,1100,1000,1087.5,1100,1075,1100,1062.5,1050,1100,1100,1100,1144.5,1150,1125,1150,1100,1100,1144.5,1139,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1200,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1175,1150,1150,1150,1150,1125,1100,1100,1100,1145,1125,1150,1150,1150
"Mission Hill","Boston","MA","Boston-Cambridge-Newton","Suffolk County",280,,,,,,,,,,,,2700,2700,2600,2700,2700,2700,2600,2625,2800,2895,3000,2975,3000,3000,2850,2925,2925,2925,2895,2850,2800,2895,2850,2975,3000,3000,3000,3000,3000,3000,3000,3000,3000,2900,2900,3000,3100,3200,3100,3050,3100,3000,2975,2995,2900,2895,2895,2850,3000,3200,3200,3200,3200,3200,3150,3000,3175,2897.5,2897.5,2900,3237.5,3300,3200,3200,3200,3200,3200,3200,3250,3300,3300,3300,3300,3300,3300,3300,3300,3225,3199,3150,3050,3000,3200,3300,3450,3400,3400,3400,3400
"Provincetowne","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1690,1650,1625,1600,1625,1650,1650,1675,1650,1650,1600,1595,1575,1595,1647.5,1695,1690,1650,1630,1625,1650,1660,1650,1675,1650,1650,1684
"Union Square","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",282,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,2400,2700,2800,2800,2700,2700,2700,3000,2700,2975,2995,2700,2800,2775,2800,2900,2900,2900,2750,2750,2775,2750,2700,2700,2800,2900,2900,2950,3000,2950,2800,2700,2700,2700,2700,2600,2625,2850,2850,3000,3000,2900,2975,2900,2800,2700,2650,2700,2725,2999,3100,3100,3100,3100,3000,3000,3000,3000,2995,2995,3000,3100,3200,3150,3125,3150,3100,2975,2987.5,3000,2999.5,2925,3000,3200,3300
"North Central","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",283,,,,,,,,,,,,,1537.5,1650,1650,1680,1680,1625,1500,1500,1650,1650,1650,1700,1650,1695,1650,1650,1650,1537.5,1500,1500,1500,1482.5,1500,1650,1642.5,1650,1650,1650,1650,1500,1500,1500,1500,1575,1575,1650,1650,1650,1650,1650,1650,1620,1575,1575,1575,1650,1710,1650,1650,1725,1725,1650,1800,1650,1650,1500,1650,1575,1740,1662.5,1725,1725,1725,1800,1740,1725,1712.5,1650,1600,1800,1800,1800,1800,1800,1695,1650,1650,1575,1587.5,1587.5,1562.5,1800,1800,1800,1800,1800,1760,1650
"Chimney Lakes","Jacksonville","FL","Jacksonville","Duval County",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1212.5,1200,1225,1297.5,1300,1250,1295,1300,1297.5,1295,1300,1320,1317.5,1330,1350,1350,1340,1350,1350,1350,1340,1350,1365,1395,1450,1445,1447
"Hunters Creek","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876,1852.5,1800,1785,1750,1730,1668,1715.5,1703,1733,1723,1758,1793
"Roxborough","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1625,1650,1675,1600,1600,1600,1600,1595,1500,1562.5,1550,1600,1600,1700,1662.5,1700,1650,1650,1699,1700,1637.5,1650,1650,1600,1680,1700,1750
"West Garfield Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1250,1225,1250,1197.5,1250,1250,1150,1100,1250,1300,1300,1250,1250,1375,1250,1250,1250,1250,1253,1253,1200,1200,1225,1250,1275,1253
"Downtown","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",288,3250,3500,3400,3400,3250,3300,3300,3400,3500,3500,3800,3600,3500,3500,3500,3600,3600,3800,3970,3650,3600,3550,3599,3600,3600,3600,3600,3600,3600,3600,3700,3850,3750,3600,3750,3950,4000,3999,4000,4050,4500,5200,4700,5100,4549.5,4000,4000,4000,4000,4500,4375,4400,4200,4200,4250,4200,4500,4500,3950,4100,4500,4380,4100,4300,3800,4150,4200,4050,4300,4500,4125,4450,3995,4200,4500,4225,4200,4200,4200,4197.5,4200,4160,4000,3990,3955,3817.5,3950,4175,4175,4200,4200,4175,4175,4152.5,4175,3880,4000,4000,4170,4100
"Woodlawn","Chicago","IL","Chicago-Naperville-Elgin","Cook County",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1250,1390,1300,1275,1375,1295,1272.5,1350,1350,1300,1295,1300,1325,1450,1360,1425,1475,1450,1390,1400,1450,1400,1350,1295,1350,1350,1400,1500
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens County",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390,5370,5269,4995,4995,4700,4430,4605,4533.5,4447,4460,4492.5,4837.5,5030,5350,5350,5177.5,5240,5235,5235,5150,5000,5150,4500,4404.5,4400,4418.5,4845,4995,4995,4895,4595,4458,4795,4695,4810,4845,4695,4395,4840,4595,4597.5,4550,4499,4995,5240,5130,5130,5150,5240,5240,5240,5162.5,4995,5000,4995,5110,5229,5130,5240,5320,5290,5350,5260,5240,5240,5240,5220,5240,5195,5240,5240
"Willow Meadows - Willowbend Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1700,1800,1700,1750,1749.5,1800,1800,1800,1800,1850,1875,1950
"Shadyside","Pittsburgh","PA","Pittsburgh","Allegheny County",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,1929.5,2057,2049,2001.5,2000,1909,2150,2100,2100,1990,1990,2000,2000,2000
"Buckroe","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1225,1195,1100,1125,1100,1100,1095,1025,1075,1050,1025,1000,1025,1100,1200,1197.5,1200,1225,1200,1097.5,1125,999,999,995,999,999,1000
"North Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700,3400,3600,3600,3437.5,3300,3175,3150,3000,3125,3300,3615,3630,3687.5,3600,3530,3400,3450,3200,3250,3097.5,3300,3110,3000,3250,3300,3450,3450,3595,3575,3500,3500,3600,3337.5,3390,3390,3395,3500,3500,3400,3300,3300,3090,3090,3325,3500,3600,3750,3750,3750,3700
"Windy Hill","Jacksonville","FL","Jacksonville","Duval County",295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1443,1520,1512.5,1555.5,1497,1475,1599,1599,1633,1501,1473,1626,1639,1595,1595.5,1633
"Mid-Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595,3600,3600,3600,3600,3600,3600,3600,3600,3600,3650,3600,3500,3600,3650,3695,3700,3697.5,3695,3500,3495,3255,3347.5,3600,3800,3800,3800,3900
"South Lakes Dr - Soapstone Dr","Reston","VA","Washington-Arlington-Alexandria","Fairfax County",297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,2197.5,2225,2297.5,2295,2295,2300,2397.5,2300,2297.5,2150,2150,2124.5,2449.5,2550
"Riverside","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3435,3435,3200,3300,3145,3200,3100,3172.5,3435,3290,3000,3000,2975,3000,3145,3400,3122.5,3100,3100,3100,3122.5,3000,3122.5,3100,3350,3200,3250,3500,3600,3545,3435,3500,3435,3300,3327,3145,3300,3600,3850,3600,3600,3500,3500,3665,3925,3950,3725,3500,3900,3900,3899,3800,3700,3600,3600,3600,3650,3650,4200,4100,4000,3925,3600,3700
"Cambridgeport","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",299,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3300,3500,3300,3200,3000,3100,3400,3350,3400,3400,3703.5,3300,3300,3300,3200,3200,3275,3300,3400,3400,3300,3200,3300,3300,3300,3300,3200,3300,3300,3300,3300,3000,3000,3000,3000,3295,3300,3300,3400,3400,3500,3300,3300,3275,3000,3300,3350,3400,3474.5,3500,3450,3400,3400,3300,3200,3100,3400,3450,3400,3550,3791,3975,3600,3600,3600,3300,3300,3350,3300,3300,3400,3400,3450,3800
"Wicker Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2795,2700,2700,2925,2895,2950,2800,2600,2595,2697.5,2795,2895,2900,3000,2550
"Mercury Central","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,1450,1450,1340,1450,1470,1515,1522.5,1530,1530,1405,1370,1370,1355,1407.5,1420,1567.5,1510,1495,1470,1524,1460,1460,1475,1580,1530,1565,1477.5
"Corona del Mar","Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,5500,5950,5995,5997.5,6000,6100,6100,6000,5795,5795,5950,6750,6000,6850,5950,5900,6375,6495,6000,6495,6000,5500,5600,6000,5900,5800,5700
"Ballantyne West","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1559,1672.5,1695,1600,1725,1731.5,1695,1633,1650,1622,1695,1650,1672,1786,1720,1721,1750,1739,1779.5,1750,1750,1750,1800,1800,1801,1800,1806
"Central College Station","College Station","TX","College Station-Bryan","Brazos County",304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1395,1300,1300,1300,1295,1285,1200,1197.5,1195,1150,1195,1200,1300,1275,1250,1200,1200,1150,1100,1150,1162.5,1245,1200,1295,1200,1200,1200
"Park West","Chicago","IL","Chicago-Naperville-Elgin","Cook County",305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3200,2900,2700,2897.5,2700,2660,2595,2580,2580,2587.5,2675,2675,2595,2550,2695,2695,2695,2800,2962.5,2897.5,2697.5,2495,2675,2675,2600,2795
"Providence","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,1300,1400,1337.5,1350,1400,1375,1350,1400,1375,1365,1350,1345,1350,1385,1450,1450,1475,1475,1475,1495,1525,1485,1485,1547.5,1550,1572.5,1562.5,1545,1585
"Grand Crossing","Chicago","IL","Chicago-Naperville-Elgin","Cook County",307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,1150,1150,1150,1150,1150,1150,1200,1175,1150,1150,1150,1100,1150,1200,1200,1200,1175,1150,1150,1150,1200,1200,1175,1150,1200,1200
"Winter Hill","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2400,2700,2700,2800,2850,2800,2725,2600,2550,2550,2550,2500,2600,2725,2850,2924.5,2875,2742.5,2900,2950,3000,3150,3400,3400,3000,2850,2850
"Old Town","Chicago","IL","Chicago-Naperville-Elgin","Cook County",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,3995,4618,4652,4395,4319,4325,4567,3935,3700,3475,3450,3450,3450,3700,3875,4000,3800,4100,4000
"Baymeadows","Jacksonville","FL","Jacksonville","Duval County",310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1235,1240,1350,1350,1315,1300,1250,1195,1328.5,1382.5,1402,1439.5,1431.5,1375,1400,1375,1420,1457.5,1450,1350,1384.5,1445,1595,1479,1490,1570,1562
"Washington Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1300,1375,1250,1200,1207,1207,1250,1207,1200,1200,1200,1300,1300,1287.5,1275,1300,1300,1287.5,1275,1251.5,1250,1250,1300,1300,1300,1300,1350,1400,1375
"Steele Creek","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,1422,1425,1450,1445,1470,1495,1455,1495,1480,1445,1450,1450,1472.5,1450,1495,1450,1439,1512.5,1550,1480,1457.5,1500,1495,1500,1550,1550,1570
"Sheffield Neighbors","Chicago","IL","Chicago-Naperville-Elgin","Cook County",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2695,2800,2795,2795,2795,2795,2695,2595,2595,2645,2700,2660,2595,2700,2795,2800,2795,2772.5,2699.5,2825,2850,2897.5,2795,2895,2850
"North End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",314,,,,,,,,,,,,,,,3400,3400,3400,3400,3300,3300,3400,3400,3400,3400,3400,3400,3495,3500,3500,3500,3600,3500,3500,3400,3500,3400,3500,3600,3600,3745,3600,3600,3600,3550,3500,3500,3400,3400,3500,3595,3720,3600,3650,3650,3600,3600,3500,3500,3500,3500,3500,3600,3695,3775,3750,3800,3750,3800,3795,3600,3600,3400,3500,3500,3600,3600,3700,3795,3600,3650,3600,3500,3562.5,3600,3600,3555,3600,3700,3800,3800,3800,3600,3600,3600,3500,3600,3600,3700,3850,3900
"Elmhurst","Providence","RI","Providence-Warwick","Providence County",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1575,1650,1675,1650,1800,1575,1587.5,1525,1575,1575,1500,1575,1675,1625,1725,1725,1650,1600
"Nonantum","Newton","MA","Boston-Cambridge-Newton","Middlesex County",316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2800,2850,2600,2400,2487,2499,2425,2475,2475,2600,2700,2995,2925,2700,2650,2625,2550,2400,2400,2400,2400,2550,2700,2725,2900,2850,2700,2700,2700,2650,2500,2500,2600,2500,2950
"South Knoll","College Station","TX","College Station-Bryan","Brazos County",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1550,1525,1395,1300,1295,1295,1225,1197.5,1250,1300,1312.5,1450,1395,1397.5,1399
"The Meadows","Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2200,2245,2300,2300,2200,2250,2245,2334.5,2347,2149,2149,2125
"Wrightwood Neighbors","Chicago","IL","Chicago-Naperville-Elgin","Cook County",319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950,2995,2775,2775,2950,3185,3097.5,2995,2800,2800,2800,2712.5,2850,2850,2895,2875,2850,2995,2800,2800,2875,2895,2895,2895,2825,3275,3390,2950
"West Passyunk","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.5,1128,1156,1200,1225,1200,1250,1250,1200,1250,1300,1200,1212.5,1300,1300,1200,1200,1250
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1562.5,1600,1600,1725,1800,1800,1700,1700,1650,1700,1700,1700,1700,1675,1650,1675,1700,1750,1850,1790,1750,1750,1800,1800,1700,1700,1700
"East Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100,3600,3200,3200,3200,3600,3597.5,3300,3100,3100,3300,3500,3400,3450,3450,3595,3400,3330,3315,3400,3800,3600,3600,3600,3300,3250,3300,3500
"Newton Centre","Newton","MA","Boston-Cambridge-Newton","Middlesex County",323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3300,3000,2950,3000,3250,3250,3200,3000,2950,3075,3250,3100
"Newtonville","Newton","MA","Boston-Cambridge-Newton","Middlesex County",324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,3100,2995,2995,2750,2900,2800,3000,3400,3400,3500,3500,3500,3500,3000,2695,2950,3200,3500,3850,3800,3400,3400,3400,3400,3300,3150
"Beacon Hill","Boston","MA","Boston-Cambridge-Newton","Suffolk County",325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4125,4060,3975,3960,3945,3900,3900,3960,3952.5,4000,4150,4150,4100,4145,4142.5,4140,4100,3995,3995,3995,3995,3995,4000,4100,4100,4150,4250
"West Meade","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,1546,1592,1527,1499,1431,1439,1495,1511,1534,1525,1575.5,1628,1578
"Upper Eastside","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607,3462,3240,3300,3275,3347.5,3495,3490,3500,3200,3150,3400,3670,3688,3400,3616.5,3500,3400,3350,3400,3400,3400,3700,3825
"West Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3120,3400,3400,3300,3000,3060,3600,3600,3300,3000,3400,3550
"Water Catchment Area","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1745,1750,1745,1702.5,1800,1800,1774.5,1766,1750,1685,1795,1760,1850,1770,1800,1745,1790,1807.5,1792.5,1710,1690,1700,1705,1765,1800
"Rockaway Beach","New York","NY","New York-Newark-Jersey City","Queens County",330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
"Stanton","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1200,1200,1200,1300,1200,1112.5,1100,1100,1200,1200,1200,1200,1225,1200,1200,1200,1200,1200,1200,1300,1225,1200,1250,1300,1250,1275
"East Somerville","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895,2825,2800,2800,2900,2900,2800,2695,2697.5,2550,2500,2500,2647.5,2750,2800,2950,2950,2950,2850,2600,2500,2400,2400,2300,2310,2700,2950
"The Village","Oklahoma City","OK","Oklahoma City","Oklahoma County",333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.5,1100,1195,1150,1200,1175,1100,1050,1050,1095,1050,1075,1095,1150,1170,1195,1150,1150,1200,1187.5,1187.5,1200,1137.5,1150,1195,1175,1200,1195
