"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-04-30,342758,"Heather Gardens","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",4405,264800,-0.00338727888596161,-0.00188465887674331,0.0200308166409861,0.105459212678496,0.0697704642673291,"2019-02","2019-Q1",266200,-0.00525920360631104,"2019-01"
2019-04-30,763817,"Dearborn Hills","MI","Detroit-Warren-Dearborn","Wayne County","Dearborn",4406,235900,-0.00506115563053564,-0.00169276343630978,-0.00715488215488216,0.0421508647498043,0.0452773283054873,"2004-08","2004-Q3",266400,-0.114489489489489,"2003-09"
2019-04-30,272135,"Honey Creek Manor","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",4407,147000,0.00616016427104723,0.0294117647058823,0.0675381263616558,0.0745682261551732,0.0052505345483489,"2006-05","2006-Q2",157600,-0.067258883248731,"2005-02"
2019-04-30,276570,"South Rose Hill","WA","Seattle-Tacoma-Bellevue","King County","Kirkland",4408,814600,-0.00391293714844705,-0.00391293714844705,-0.0313912009512485,0.109690491164982,0.0614482701853896,"2018-05","2018-Q2",844900,-0.0358622322168304,"2017-12"
2019-04-30,275658,"Tahoe Park","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",4409,389800,0.00282994597375868,0.0111543450064851,0.0578018995929444,0.105944440334284,0.0539429193767986,"2019-04","2019-Q2",389800,0,"2019-04"
2019-04-30,762546,"Grandview North","UT","Provo-Orem","Utah County","Provo",4410,336100,-0.00943118184497495,-0.008262024195928,0.110340270895276,0.0876618321323715,0.0399345773583675,"2019-02","2019-Q1",341000,-0.0143695014662757,"2019-01"
2019-04-30,25477,"Lake Success","NY","New York-Newark-Jersey City","Nassau County","Great Neck",4411,1387500,-0.000288205202103898,-0.0038768037906526,0.0193211871877755,0.0328058417308021,0.0191732815460772,"2019-01","2019-Q1",1392900,-0.0038768037906526,"2018-11"
2019-04-30,272349,"Harding","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4412,264400,0.0037965072133637,0.00417774401823016,0.0542264752791069,0.107622204767879,0.0566414625629275,"2005-06","2005-Q2",313600,-0.156887755102041,"2005-01"
2019-04-30,268339,"Noralto","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",4413,218300,-0.000457875457875458,0.00645458736745044,0.0828373015873016,0.149859511743444,,"2019-03","2019-Q1",218400,-0.000457875457875458,"2019-03"
2019-04-30,417951,"Parkwood Ranch","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",4414,261500,0.00229973169796857,0.00461006530925855,0.0765747221078633,0.0799666344623746,0.0547866715894152,"2006-05","2006-Q2",284400,-0.0805203938115331,"2005-10"
2019-04-30,115240,"Gardenland","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",4415,263300,-0.00113808801213961,0.00114068441064639,0.0604107933950866,0.120005234280382,0.0685309379989207,"2006-07","2006-Q3",308800,-0.147344559585492,"2005-03"
2019-04-30,276028,"Westmont","AL","Mobile","Mobile County","Mobile",4416,114000,-0.00436681222707424,0.00974313551815766,0.0764872521246459,0.0655291903722657,0.00560774385178497,"2008-06","2008-Q2",117700,-0.0314358538657604,"2007-07"
2019-04-30,252302,"West Longview","WA","Longview","Cowlitz County","Longview",4417,279100,-0.00357015351660121,0.011231884057971,0.197340197340197,0.110580282655608,0.0422606621963695,"2019-03","2019-Q1",280100,-0.00357015351660121,"2019-03"
2019-04-30,762807,"Stone Creek","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Rancho Cordova",4418,441000,0.00158982511923688,0.00869167429094236,0.0631629701060752,0.0604127556470173,0.043565450631049,"2006-06","2006-Q2",445700,-0.0105452097823648,"2006-04"
2019-04-30,268380,"Otay Mesa","CA","San Diego-Carlsbad","San Diego County","San Diego",4419,558200,0.00233435087089244,0.0143558059240414,0.0325564187939327,0.0553946781344126,0.0420349668595479,"2006-03","2006-Q1",612700,-0.0889505467602416,"2005-03"
2019-04-30,269049,"Lake Ridge","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",4420,374500,-0.00689472288517635,-0.00584019113352801,0.0165580890336591,0.0735726031323147,0.04554362275047,"2006-04","2006-Q2",456400,-0.179447852760736,"2005-02"
2019-04-30,276333,"Five Points","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",4421,42800,-0.00925925925925926,0.0490196078431373,0.251461988304094,,,"2019-03","2019-Q1",43200,-0.00925925925925926,"2019-03"
2019-04-30,196592,"New Dorp Beach","NY","New York-Newark-Jersey City","Richmond County","New York",4422,524200,-0.00569044006069803,-0.0124340617935192,0.11437074829932,0.0992492228215172,0.0366620628924332,"2019-01","2019-Q1",530800,-0.0124340617935192,"2018-11"
2019-04-30,6832,"Roselawn","IN","Chicago-Naperville-Elgin","Jasper County","DeMotte",4423,169700,0,-0.00235155790711346,0.115713346482577,0.0605185353603104,0.0335516893260235,"2018-11","2018-Q4",170300,-0.00352319436288902,"2018-11"
2019-04-30,763797,"Linda Vista","CA","Napa","Napa County","Napa",4424,671700,0.00268696820420958,0.012816646562123,0.0731746285349097,0.0719828226196897,0.0410779046769758,"2019-04","2019-Q2",671700,0,"2019-04"
2019-04-30,763065,"SoFo","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","West Hollywood",4425,857300,-0.00348715564338022,-0.00752489002083816,0.0331405157869366,0.0574780473341583,0.050041472170629,"2018-11","2018-Q4",868300,-0.0126684325693885,"2018-10"
2019-04-30,271863,"Esther Short","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",4426,304900,0.00461285008237232,0.0228111372022811,0.187767822360732,0.106889508730286,0.0310382262029583,"2007-02","2007-Q1",355600,-0.142575928008999,"2006-05"
2019-04-30,29210,"Ocean Grove","NJ","New York-Newark-Jersey City","Monmouth County","Neptune",4427,536000,-0.00482733011511326,0.00922613443795895,0.0789049919484702,0.0687503799685869,0.0273104246251312,"2019-03","2019-Q1",538600,-0.00482733011511326,"2019-03"
2019-04-30,114870,"Edgemont","CA","Riverside-San Bernardino-Ontario","Riverside County","Moreno Valley",4428,272900,-0.00655260283946123,-0.00871776244097348,0.0593944099378882,0.142323662262398,,"2019-02","2019-Q1",275900,-0.0108735048930772,"2018-12"
2019-04-30,239082,"Woodlake","TX","Dallas-Fort Worth-Arlington","Denton County","Carrollton",4429,262500,-0.00831129580657348,-0.00568181818181818,0.0326514555468135,0.124181378182979,0.0632195928826034,"2019-02","2019-Q1",265600,-0.011671686746988,"2019-01"
2019-04-30,219917,"Wayland","RI","Providence-Warwick","Providence County","Providence",4430,565400,0.00123959624579423,0.0148985819422007,0.082312404287902,0.0637013045289474,0.0260946818712477,"2019-04","2019-Q2",565400,0,"2019-04"
2019-04-30,623383,"Southeast Bend","OR","Bend-Redmond","Deschutes County","Bend",4431,439100,-0.00249886415265788,0.00734113328745125,0.0879583746283449,0.0818482754744103,0.0579855060669696,"2019-03","2019-Q1",440200,-0.00249886415265788,"2019-03"
2019-04-30,273200,"Central City-Liberty Wells","UT","Salt Lake City","Salt Lake County","Salt Lake City",4432,322400,-0.00555212831585441,-0.00738916256157635,0.028717294192725,0.120783355962164,0.0527586060408247,"2019-02","2019-Q1",325200,-0.00861008610086101,"2018-12"
2019-04-30,412691,"Clearview","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",4433,141200,-0.0105115627189909,-0.00842696629213483,0.0568862275449102,0.106315559318437,0.0202055604881337,"2019-02","2019-Q1",143200,-0.0139664804469274,"2018-12"
2019-04-30,763368,"Old Towne","TX","Dallas-Fort Worth-Arlington","Collin County","Plano",4434,192700,-0.0203355363497712,-0.00925449871465296,-0.0123013839056894,0.105698277027253,0.0614917742760961,"2018-06","2018-Q2",200100,-0.0369815092453773,"2018-04"
2019-04-30,276384,"Hope","RI","Providence-Warwick","Providence County","Providence",4435,382800,-0.0197183098591549,-0.0369811320754717,0.00340760157273919,0.0796084730466029,0.0326549870331871,"2018-12","2018-Q4",398800,-0.0401203610832497,"2018-05"
2019-04-30,764171,"Lower Northside","WI","La Crosse-Onalaska","La Crosse County","La Crosse",4436,102900,0.00684931506849315,0.0393939393939394,0.128289473684211,0.0558928824833769,0.0251088501175891,"2019-04","2019-Q2",102900,0,"2019-04"
2019-04-30,422795,"Fairway Bend","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",4437,294900,-0.00135455469014561,-0.00135455469014561,0.032563025210084,0.0625839915005666,0.0428746239355415,"2019-02","2019-Q1",295400,-0.0016926201760325,"2019-01"
2019-04-30,270436,"McKinley","NM","Albuquerque","Bernalillo County","Albuquerque",4438,159300,-0.00623830318153462,0.00504731861198738,0.10625,0.0373718296793446,0.00476801169602115,"2019-03","2019-Q1",160300,-0.00623830318153462,"2019-02"
2019-04-30,764144,"Lincoln-San Rafael Hill","CA","San Francisco-Oakland-Hayward","Marin County","San Rafael",4439,1016300,-0.00157186364082916,0.0206889625389173,0.0664218258132214,0.0836838534756787,0.0383595734628879,"2019-03","2019-Q1",1017900,-0.00157186364082916,"2019-03"
2019-04-30,763886,"Vista Hills","NM","Albuquerque","Sandoval County","Rio Rancho",4440,173900,0.00172811059907834,0.0247495580436064,0.098547062539482,0.0600786458149125,0.0138180942196302,"2019-04","2019-Q2",173900,0,"2019-04"
2019-04-30,343423,"Southeast","MT","Helena","Lewis and Clark County","Helena",4441,290700,-0.000687521485046408,0.02,0.102807283763278,0.0402911850402026,0.0356464192676007,"2019-03","2019-Q1",290900,-0.000687521485046408,"2019-03"
2019-04-30,272706,"28 Palms","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",4442,896300,-0.0102694346289753,-0.0346795907377491,-0.063035751620322,0.0866016631521542,0.0729403214132707,"2018-09","2018-Q3",980800,-0.0861541598694943,"2018-02"
2019-04-30,273940,"Harrison East-South","AZ","Tucson","Pima County","Tucson",4443,192000,-0.0046656298600311,0.00156494522691706,0.0509031198686371,0.0492158829433818,0.010884634104718,"2006-06","2006-Q2",227100,-0.154557463672391,"2005-06"
2019-04-30,269439,"Summerhill","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",4444,340700,-0.00525547445255474,0.00649926144756278,0.140991292699263,0.194501775602951,,"2019-03","2019-Q1",342500,-0.00525547445255474,"2019-02"
2019-04-30,764012,"Brookfield Estates","TX","Austin-Round Rock","Travis County","Pflugerville",4445,230300,-0.00389273356401384,0.00479930191972077,0.100860420650096,0.0933502054405784,0.046632239498106,"2019-03","2019-Q1",231200,-0.00389273356401384,"2019-02"
2019-04-30,55576,"Acton","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",4446,175700,-0.00509626274065685,0.00285388127853881,0.102258469259724,0.0837940913248019,0.0254165549898724,"2019-03","2019-Q1",176600,-0.00509626274065685,"2019-02"
2019-04-30,273129,"Capitol View-Stifft Station","AR","Little Rock-North Little Rock-Conway","Pulaski County","Little Rock",4447,131500,-0.00454201362604088,-0.0142428785607196,-0.021577380952381,0.0227690496932376,0.00356709468291405,"2018-03","2018-Q1",135000,-0.0259259259259259,"2018-02"
2019-04-30,271899,"Latah Valley","WA","Spokane-Spokane Valley","Spokane County","Spokane",4448,375400,-0.00133014099494546,0.0184481823114487,0.0821562409916402,0.083147766466058,0.0299383881844062,"2019-03","2019-Q1",375900,-0.00133014099494546,"2019-03"
2019-04-30,11073,"Del Monte Park","CA","Salinas","Monterey County","Pacific Grove",4449,801200,-0.00074831628835121,0.0146909827760892,0.10327733406775,0.0822654638955116,0.042583150319603,"2019-03","2019-Q1",801800,-0.00074831628835121,"2019-03"
2019-04-30,270525,"Tierra Oeste","NM","Albuquerque","Bernalillo County","Albuquerque",4450,233800,0.00775862068965517,0.031318923687693,0.051731893837157,0.0267400661433319,-0.00140061262864033,"2007-09","2007-Q3",248400,-0.0587761674718196,"2007-04"
2019-04-30,275947,"Wendover-Sedgewood","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4451,837900,0.0104920405209841,0.0252049431053469,0.0344444444444444,0.102885300779281,0.0317637300654823,"2019-04","2019-Q2",837900,0,"2019-04"
2019-04-30,116135,"Las Flores","CA","Los Angeles-Long Beach-Anaheim","Orange County","Rancho Santa Margarita",4452,807800,-0.00468210941350419,-0.013916015625,-0.00615157480314961,0.0296796510026429,0.0312383429643808,"2018-08","2018-Q3",829900,-0.0266297144234245,"2018-02"
2019-04-30,270089,"Bryant","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",4453,251100,-0.00475624256837099,0.0104627766599598,0.0594936708860759,0.092552887259191,0.0474817335149194,"2019-03","2019-Q1",252300,-0.00475624256837099,"2019-02"
2019-04-30,127900,"College Park","IN","Marion","Grant County","Marion",4454,74300,-0.011968085106383,-0.0363164721141375,0.0614285714285714,0.0342030970922769,0.00816084023511632,"2007-04","2007-Q2",80600,-0.0781637717121588,"2006-03"
2019-04-30,271810,"Bennington","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",4455,389200,0.0036101083032491,0.0127504553734062,0.0677640603566529,0.0813776500789311,0.0425779755351627,"2019-04","2019-Q2",389200,0,"2019-04"
2019-04-30,159773,"Idlewood","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4456,132100,0.000757575757575758,0.00685975609756098,-0.0229289940828402,0.068383866137361,-0.00334416932876913,"2007-08","2007-Q3",168100,-0.214158239143367,"2005-09"
2019-04-30,267978,"Tempe Royal Estates","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Tempe",4457,276500,-0.00432120993878286,-0.0046796256299496,0.0501329282187619,0.0716803236995267,0.0393859347910255,"2006-05","2006-Q2",285900,-0.0328786288912207,"2005-12"
2019-04-30,268046,"Canyon Heights","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",4458,1108800,-0.0177179305457123,-0.0343986763041017,0.0259067357512953,0.0785832019912296,0.0654856110493889,"2018-12","2018-Q4",1152500,-0.0379175704989154,"2018-08"
2019-04-30,276411,"Lake Shore-Lake Vista","LA","New Orleans-Metairie","Orleans Parish","New Orleans",4459,540800,-0.00606506156956442,-0.014936247723133,-0.0801156659295799,0.0421177695686743,0.0604150554885383,"2017-09","2017-Q3",595700,-0.0921604834648313,"2016-07"
2019-04-30,417201,"Winston Park","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",4460,112300,0.00898472596585804,0.0756704980842912,0.198505869797225,0.126881518405548,0.038998926072175,"2006-04","2006-Q2",146700,-0.234492160872529,"2005-05"
2019-04-30,270794,"Albright","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Buffalo",4461,529700,0.0163085188027629,0.0480807281361298,0.0551792828685259,0.0903604448641204,0.0569252360155506,"2019-04","2019-Q2",529700,0,"2019-04"
2019-04-30,416987,"Los Prados","CA","San Francisco-Oakland-Hayward","San Mateo County","San Mateo",4462,1046700,-0.0150559894608074,-0.0369859232680099,0.00210627094303494,0.0993641575574467,0.0640883568633424,"2018-11","2018-Q4",1087900,-0.0378711278610166,"2018-06"
2019-04-30,213494,"Morningside","PA","Pittsburgh","Allegheny County","Pittsburgh",4463,215400,-0.0226860254083485,-0.0336473755047106,0.0721752115480338,0.126762025915503,0.0768805313597281,"2018-12","2018-Q4",223500,-0.036241610738255,"2018-07"
2019-04-30,763703,"East Side","MN","Rochester","Olmsted County","Rochester",4464,150800,0.0006635700066357,0.0258503401360544,0.0856731461483081,0.0813349346517052,0.0376559059469772,"2019-04","2019-Q2",150800,0,"2019-04"
2019-04-30,276091,"Wilshire Village","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4465,156000,-0.01452937460518,-0.0464547677261614,0.0519217801753203,0.103818147799137,0.0595260880319688,"2018-10","2018-Q4",166400,-0.0625,"2018-07"
2019-04-30,761865,"Rodgers Park","CO","Fort Collins","Larimer County","Fort Collins",4466,333500,-0.00507159904534606,0.00421559771153267,0.0341085271317829,0.108231748560717,0.0692671674070344,"2019-03","2019-Q1",335200,-0.00507159904534606,"2019-02"
2019-04-30,415900,"Indian Springs","OH","Columbus","Franklin County","Columbus",4467,320000,-0.00559353635798633,0.0136205258156478,0.0620643876535015,0.0752884072275151,0.0443212679045273,"2019-03","2019-Q1",321800,-0.00559353635798633,"2019-02"
2019-04-30,276557,"Sedgefield","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4468,432700,0.0181176470588235,0.027790973871734,0.234874429223744,0.154137306974965,0.0662136961641351,"2019-04","2019-Q2",432700,0,"2019-04"
2019-04-30,763788,"Alta Heights","CA","Napa","Napa County","Napa",4469,722200,-0.00646581372953639,-0.0159422264613708,-0.0278637770897833,0.0748097609240868,0.0470544433680509,"2018-05","2018-Q2",744300,-0.0296923283622195,"2017-11"
2019-04-30,275229,"Rolling Acres","AL","Mobile","Mobile County","Mobile",4470,156000,0.0025706940874036,0.0143042912873862,0.0505050505050505,0.0311781380371561,-0.0000640799739757281,"2007-07","2007-Q3",166200,-0.0613718411552347,"2006-09"
2019-04-30,623392,"Southern Crossing","OR","Bend-Redmond","Deschutes County","Bend",4471,424100,-0.00399248473461719,0.0088011417697431,0.139441160666308,0.106230584443221,0.0708929442532382,"2019-03","2019-Q1",425800,-0.00399248473461719,"2019-03"
2019-04-30,270390,"Eldorado Heights","NM","Albuquerque","Bernalillo County","Albuquerque",4472,260400,-0.00572737686139748,-0.0034443168771527,0.0913663034367142,0.0665318170093749,0.0129768461955799,"2019-02","2019-Q1",262500,-0.008,"2019-01"
2019-04-30,268185,"Golf Course Terrace","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",4473,267900,0.00374672161858374,0.0109433962264151,0.0128544423440454,0.0973018850904339,0.0772448610826015,"2006-03","2006-Q1",298900,-0.103713616594179,"2005-02"
2019-04-30,267490,"Roosevelt","WI","Chicago-Naperville-Elgin","Kenosha County","Kenosha",4474,124000,0,0.0197368421052632,0.104185218165628,0.123732957103661,0.00522787302093874,"2006-01","2006-Q1",132700,-0.065561416729465,"2004-06"
2019-04-30,342738,"Morris Heights","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",4475,309000,-0.00226025185663545,-0.0070694087403599,0.0231788079470199,0.14501655373238,0.0884464053722462,"2018-12","2018-Q4",311700,-0.00866217516843118,"2018-10"
2019-04-30,268406,"Piedmont Pines","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",4476,1186400,-0.00511530398322851,-0.00819260993144959,-0.0565407554671968,0.0661427013919582,0.0471240429737403,"2018-03","2018-Q1",1275900,-0.0701465632102829,"2017-05"
2019-04-30,180286,"Bayshore","NC","Wilmington","New Hanover County","Wilmington",4477,331600,0.00241837968561064,0.00332829046898638,0.0457269000315358,0.0363384535244784,0.0136349964113118,"2006-09","2006-Q3",335300,-0.0110348941246645,"2006-06"
2019-04-30,49383,"Eagle Point","IA","Dubuque","Dubuque County","Dubuque",4478,109900,-0.00632911392405063,0.0101102941176471,0.105633802816901,0.0473606218892986,0.0182697345567617,"2019-03","2019-Q1",110600,-0.00632911392405063,"2019-02"
2019-04-30,274509,"Meydenbauer","WA","Seattle-Tacoma-Bellevue","King County","Bellevue",4479,1553600,-0.0096258048065277,-0.0193157429617473,0.0184869542415104,0.139658728768365,0.067587638216448,"2019-01","2019-Q1",1584200,-0.0193157429617473,"2018-09"
2019-04-30,233162,"Fair Oaks","CA","San Francisco-Oakland-Hayward","San Mateo County","Menlo Park",4480,1400700,-0.0147017445132245,-0.0307245173344405,-0.015255905511811,0.0976686247584915,0.0874127419448276,"2018-10","2018-Q4",1488200,-0.0587958607714017,"2018-02"
2019-04-30,275514,"Spring Creek Neighborhood Alliance","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4481,186100,0.00215401184706516,0.00757985923118571,0.0373467112597547,0.0682134746452974,0.0341641372161223,"2019-04","2019-Q2",186100,0,"2019-04"
2019-04-30,415977,"Livingston - McNaughten","OH","Columbus","Franklin County","Columbus",4482,66700,0.00451807228915663,0.029320987654321,0.164048865619546,,,"2019-04","2019-Q2",66700,0,"2019-04"
2019-04-30,275205,"Riverside Heights","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",4483,269900,-0.0228095582910934,-0.0153228748631886,0.165371329879102,0.174430144917241,0.0639558990118623,"2019-02","2019-Q1",278200,-0.0298346513299784,"2019-01"
2019-04-30,273459,"Delman","CA","Riverside-San Bernardino-Ontario","San Bernardino County","San Bernardino",4484,253100,-0.00118389897395422,-0.00393545848091303,0.0928324697754749,0.12880699843574,,"2019-01","2019-Q1",254100,-0.00393545848091303,"2018-12"
2019-04-30,269567,"Andersonville","IL","Chicago-Naperville-Elgin","Cook County","Chicago",4485,318100,0.000629128656810318,-0.00125588697017268,0.0238171869971033,0.0369678309700336,0.0120469630188378,"2006-05","2006-Q2",324100,-0.0185128046899105,"2005-11"
2019-04-30,268019,"Bel-Air","ND","Minot","Ward County","Minot",4486,279800,0.00719942404607631,0.0275431509364671,0.11296738265712,0.0347226452106397,0.0542963559931671,"2019-04","2019-Q2",279800,0,"2019-04"
2019-04-30,153980,"Bay Village","MA","Boston-Cambridge-Newton","Suffolk County","Boston",4487,1042600,0.00462516862593949,0.011055081458495,0.0159812901968427,0.0659468509368015,0.0557060617540281,"2019-04","2019-Q2",1042600,0,"2019-04"
2019-04-30,261088,"Lake Forest","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",4488,525700,0,0.00708812260536398,0.0405779889152811,0.0950256987543903,0.0443578448112119,"2019-04","2019-Q2",525700,0,"2019-04"
2019-04-30,273273,"Claremont","AL","Mobile","Mobile County","Mobile",4489,161200,-0.000619962802231866,0.0138364779874214,0.0447180816591056,0.037497961142551,0.00156424240684072,"2008-05","2008-Q2",170900,-0.0567583382094792,"2006-10"
2019-04-30,125594,"Ortega Farms","FL","Jacksonville","Duval County","Jacksonville",4490,156800,0.00319897632757518,0.016202203499676,0.0181818181818182,0.136221869974561,0.0254966246877861,"2007-09","2007-Q3",165400,-0.0519951632406288,"2006-03"
2019-04-30,172147,"Cedar Ridge","TX","Waco","McLennan County","Waco",4491,143100,0.00703729767769177,0.0163352272727273,0.0491202346041056,0.110583571188424,0.0518719736383491,"2019-04","2019-Q2",143100,0,"2019-04"
2019-04-30,275270,"Saint Joseph","KY","Louisville/Jefferson County","Jefferson County","Louisville",4492,137000,-0.0093998553868402,-0.00652646845540247,0.0603715170278638,0.0540432688723795,0.0479084151262708,"2019-02","2019-Q1",138500,-0.0108303249097473,"2018-12"
2019-04-30,738008,"Folsom Road","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4493,333500,-0.0109727164887307,-0.0168042452830189,0.0312306740878169,0.0856789541730778,0.0606422963588076,"2019-02","2019-Q1",339700,-0.0182513982926111,"2018-11"
2019-04-30,121748,"Langdon","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",4494,518100,-0.0172610015174507,-0.0277725652092325,-0.0241100018835939,0.0791506236566681,0.057114106659355,"2018-12","2018-Q4",534100,-0.0299569369032016,"2018-02"
2019-04-30,16779,"Anthony","IN","Muncie","Delaware County","Muncie",4495,72900,-0.00681198910081744,-0.00409836065573771,0.119815668202765,0.0131211106000952,0.00124302391447562,"2006-01","2006-Q1",74900,-0.0267022696929239,"2005-08"
2019-04-30,274306,"Limberlost","AZ","Tucson","Pima County","Tucson",4496,144500,-0.0136518771331058,-0.0149965916837082,0.0190409026798307,0.0543559669328892,0.00825173766371035,"2006-08","2006-Q3",178100,-0.188658057271196,"2005-04"
2019-04-30,271937,"North Garrison Heights","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",4497,321000,0.000311623558741041,0.00469483568075117,0.0837272113436867,0.0994662682647331,0.0490806223949631,"2019-04","2019-Q2",321000,0,"2019-04"
2019-04-30,761043,"Downtown","OR","Portland-Vancouver-Hillsboro","Washington County","Tigard",4498,417400,-0.0045313617934653,-0.0144037780401417,0.0324016819193668,0.0788444912250166,0.0403623152498083,"2019-01","2019-Q1",423500,-0.0144037780401417,"2018-11"
2019-04-30,763795,"Stonehouse","CA","Napa","Napa County","Napa",4499,573700,-0.0100086281276963,-0.00778277412659979,-0.00829732065687122,0.0593100228721088,0.0383431777861181,"2018-08","2018-Q3",583100,-0.0161207340078889,"2018-04"
2019-04-30,416872,"Gillette Area","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4500,128800,-0.00770416024653313,-0.00999231360491929,0.135802469135802,0.102980341287419,0.0500956929087102,"2019-02","2019-Q1",130600,-0.0137825421133231,"2019-01"
2019-04-30,761742,"Vista del Arroyo","TX","San Angelo","Tom Green County","San Angelo",4501,193900,0.00622729631551635,0.0015495867768595,0.00310398344542162,0.0452624736786857,0.0320787588666149,"2018-10","2018-Q4",197400,-0.0177304964539007,"2018-06"
2019-04-30,762396,"North Park","MT","Billings","Yellowstone County","Billings",4502,165300,-0.00958657878969443,-0.0107719928186715,0.0363636363636364,0.0438146905883288,0.025983156168671,"2019-02","2019-Q1",167700,-0.0143112701252236,"2018-11"
2019-04-30,764281,"Bartlett Estates","TN","Memphis","Shelby County","Bartlett",4503,164100,0,0.011090573012939,0.105050505050505,0.0714711714704694,0.0288312859766853,"2019-04","2019-Q2",164100,0,"2019-04"
2019-04-30,270303,"Northside","MT","Missoula","Missoula County","Missoula",4504,225600,-0.00221141088014153,0.0022212350066637,0.0732635585156993,0.0537992251269002,0.0247318965447081,"2019-03","2019-Q1",226100,-0.00221141088014153,"2019-02"
2019-04-30,763494,"South C.A.N.A.","TX","Beaumont-Port Arthur","Jefferson County","Beaumont",4505,176300,-0.00395480225988701,-0.0101066816395284,0.110201511335013,0.0713662835615338,0.0299087754650054,"2019-01","2019-Q1",178100,-0.0101066816395284,"2018-12"
2019-04-30,268832,"Wakefield","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",4506,516700,0.0101661779081134,0.0157263613131512,-0.0214015151515152,-0.00157948242284511,0.0119777691379512,"2017-11","2017-Q4",548500,-0.0579762989972653,"2014-03"
2019-04-30,415919,"Preserve North","OH","Columbus","Franklin County","Columbus",4507,315400,0.00254291163382072,0.0233614536015574,0.0612382234185734,0.0582859990911011,0.0311868601656133,"2019-04","2019-Q2",315400,0,"2019-04"
2019-04-30,270499,"Skies West","NM","Albuquerque","Bernalillo County","Albuquerque",4508,183900,0.00327332242225859,0.0126651982378855,0.0623916811091854,0.040900089460137,0.00842548383935626,"2019-04","2019-Q2",183900,0,"2019-04"
2019-04-30,417057,"Shirrells","CA","Riverside-San Bernardino-Ontario","San Bernardino County","San Bernardino",4509,295000,0.00169779286926995,0.00820232399179768,0.077035414384812,0.102993041721037,0.0615088006145852,"2006-09","2006-Q3",329900,-0.105789633222189,"2005-12"
2019-04-30,246149,"Oceana","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",4510,189700,-0.0104329681794471,-0.00367647058823529,0.0242980561555076,0.0352883541344957,0.00272897237167657,"2008-07","2008-Q3",194900,-0.0266803488968702,"2007-08"
2019-04-30,763670,"Clara Barton","ND","Fargo","Cass County","Fargo",4511,277100,0.00910415149308084,0.0131627056672761,-0.0378472222222222,0.024261690346707,0.0291983902243194,"2018-03","2018-Q1",288200,-0.0385149201943095,"2017-09"
2019-04-30,416190,"Lakewood","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",4512,241900,-0.00860655737704918,-0.0106339468302659,0.0480935875216638,0.12190361815906,0.060531713592042,"2019-02","2019-Q1",245600,-0.0150651465798046,"2019-01"
